,datetime,rain,temp,wetb,dewpt,vappr,rhum,msl,no2,so2,pm10,pm2.5
3909,2022-06-12 21:00:00,0.0,12.1,10.4,8.7,11.2,79.0,1024.7,5.89,-0.43,4.49,2.62
3910,2022-06-12 22:00:00,0.0,12.0,10.2,8.5,11.1,79.0,1025.1,5.84,-0.31,4.8,3.1
3911,2022-06-12 23:00:00,0.0,11.5,10.2,8.9,11.4,83.0,1025.2,6.2,-0.24,5.49,3.42
3912,2022-06-13 00:00:00,0.0,11.2,10.0,8.8,11.3,84.0,1025.6,8.28,-0.16,6.73,3.94
3913,2022-06-13 01:00:00,0.0,11.0,9.8,8.6,11.1,84.0,1025.3,9.71,-0.17,6.85,3.9
3914,2022-06-13 02:00:00,0.0,10.6,9.5,8.2,10.9,85.0,1025.4,7.11,-0.17,6.92,3.61
3915,2022-06-13 03:00:00,0.0,10.7,9.6,8.4,11.0,85.0,1025.5,6.15,-0.2,6.37,3.46
3916,2022-06-13 04:00:00,0.0,10.7,9.6,8.5,11.1,86.0,1025.6,5.39,-0.2,5.92,3.31
3917,2022-06-13 05:00:00,0.0,10.7,9.7,8.6,11.2,87.0,1025.8,3.57,-0.34,6.19,3.42
3918,2022-06-13 06:00:00,0.0,11.2,10.0,8.8,11.3,84.0,1025.9,5.9,-0.09,7.38,3.75
3919,2022-06-13 07:00:00,0.0,12.4,10.6,8.8,11.4,78.0,1025.8,10.75,-0.05,9.28,4.14
3920,2022-06-13 08:00:00,0.0,13.6,11.1,8.7,11.3,72.0,1026.1,15.86,0.17,10.39,4.44
3921,2022-06-13 09:00:00,0.0,14.3,11.7,9.2,11.6,71.0,1026.2,15.98,0.6,12.5,5.05
3922,2022-06-13 10:00:00,0.0,14.1,11.4,8.7,11.2,69.0,1026.1,11.3,0.37,12.58,5.16
3923,2022-06-13 11:00:00,0.0,15.6,12.0,8.5,11.1,62.0,1025.9,15.48,0.81,10.8,5.01
3924,2022-06-13 12:00:00,0.0,14.8,11.4,8.2,10.9,64.0,1025.9,10.48,0.15,23.24,6.66
3925,2022-06-13 13:00:00,0.0,15.8,12.0,8.4,11.0,61.0,1025.3,12.84,0.36,18.26,5.88
3926,2022-06-13 14:00:00,0.0,15.5,12.1,8.8,11.3,64.0,1024.9,9.34,0.13,14.93,5.69
3927,2022-06-13 15:00:00,0.0,15.5,11.8,8.2,10.9,61.0,1024.6,9.79,0.11,15.12,5.64
3928,2022-06-13 16:00:00,0.0,14.9,12.2,9.7,12.0,70.0,1024.4,9.36,-0.04,15.65,5.57
3929,2022-06-13 17:00:00,0.0,14.9,11.5,8.1,10.8,63.0,1024.1,13.47,0.03,9.38,3.77
3930,2022-06-13 18:00:00,0.0,15.5,12.2,9.1,11.6,65.0,1023.6,9.9,0.18,9.81,4.19
3931,2022-06-13 19:00:00,0.0,14.1,11.0,7.7,10.5,65.0,1023.7,6.72,0.12,7.76,3.65
3932,2022-06-13 20:00:00,0.0,13.7,11.0,8.4,11.0,70.0,1023.5,5.74,0.03,5.98,2.66
3933,2022-06-13 21:00:00,0.0,13.1,10.8,8.4,11.0,73.0,1023.9,7.9,-0.03,6.93,3.62
3934,2022-06-13 22:00:00,0.0,12.6,10.2,7.7,10.5,71.0,1023.9,7.18,-0.04,6.71,3.78
3935,2022-06-13 23:00:00,0.0,12.2,10.1,8.0,10.7,75.0,1023.7,8.31,-0.14,7.17,3.58
3936,2022-06-14 00:00:00,0.0,11.8,10.0,8.0,10.7,77.0,1023.7,7.61,-0.19,6.92,3.6
3937,2022-06-14 01:00:00,0.0,11.5,9.8,7.9,10.6,78.0,1023.2,6.13,0.0,7.06,3.57
3938,2022-06-14 02:00:00,0.0,11.2,9.4,7.5,10.3,77.0,1022.9,5.59,0.1,6.68,3.21
3939,2022-06-14 03:00:00,0.0,11.0,9.3,7.6,10.4,79.0,1022.5,5.3,0.26,4.39,2.49
3940,2022-06-14 04:00:00,0.0,10.7,9.1,7.4,10.3,80.0,1022.3,4.73,0.06,4.78,2.32
3941,2022-06-14 05:00:00,0.0,10.8,9.4,7.9,10.7,82.0,1022.1,4.94,0.03,5.12,2.64
3942,2022-06-14 06:00:00,0.0,12.3,10.1,7.8,10.6,73.0,1021.9,8.05,-0.05,6.16,2.73
3943,2022-06-14 07:00:00,0.0,13.7,10.6,7.3,10.2,65.0,1021.9,11.83,0.09,8.09,2.82
3944,2022-06-14 08:00:00,0.0,14.5,10.8,6.9,10.0,60.0,1021.9,18.9,0.41,7.32,2.42
3945,2022-06-14 09:00:00,0.0,15.0,10.5,5.7,9.1,53.0,1021.7,11.18,0.27,5.21,2.04
3946,2022-06-14 10:00:00,0.0,16.4,11.9,7.3,10.3,54.0,1021.7,20.18,0.61,11.89,3.01
3947,2022-06-14 11:00:00,0.0,16.0,11.6,7.1,10.1,55.0,1021.4,6.03,0.27,8.9,2.47
3948,2022-06-14 12:00:00,0.0,17.5,12.8,8.3,10.9,54.0,1021.1,16.22,0.53,20.47,3.94
3949,2022-06-14 13:00:00,0.0,17.3,12.3,7.5,10.4,52.0,1020.7,18.4,0.46,35.37,6.52
3950,2022-06-14 14:00:00,0.0,18.7,13.3,8.2,10.9,50.0,1020.2,25.8,0.57,12.368645161290324,9.63
3951,2022-06-14 15:00:00,0.0,18.4,12.2,5.9,9.3,44.0,1019.6,35.21,0.83,12.368645161290324,10.47
3952,2022-06-14 16:00:00,0.0,18.8,13.7,9.1,11.6,53.0,1019.4,32.56,0.87,12.368645161290324,11.39
3953,2022-06-14 17:00:00,0.0,17.9,13.0,8.5,11.1,54.0,1019.2,21.86,0.09,33.78,6.64
3954,2022-06-14 18:00:00,0.0,16.9,12.4,8.1,10.8,56.0,1019.2,17.94,0.18,34.04,6.75
3955,2022-06-14 19:00:00,0.0,16.4,12.2,8.1,10.8,58.0,1019.0,15.41,0.29,21.5,4.92
3956,2022-06-14 20:00:00,0.0,15.5,12.1,8.8,11.3,64.0,1019.1,11.14,0.12,11.77,3.69
3957,2022-06-14 21:00:00,0.0,14.1,11.6,9.2,11.6,72.0,1019.4,11.32,0.01,9.78,3.48
3958,2022-06-14 22:00:00,0.0,13.0,10.9,8.8,11.3,75.0,1019.5,13.35,-0.04,10.01,4.0
3959,2022-06-14 23:00:00,0.0,12.2,10.4,8.6,11.2,78.0,1019.4,14.08,-0.02,10.41,4.19
3960,2022-06-15 00:00:00,0.0,12.3,10.2,8.1,10.8,75.0,1019.3,18.86,-0.08,8.6,4.21
3961,2022-06-15 01:00:00,0.0,12.6,10.1,7.5,10.3,71.0,1019.0,7.64,0.07,6.05,3.23
3962,2022-06-15 02:00:00,0.0,11.7,9.6,7.5,10.3,75.0,1019.0,4.25,0.08,5.4,2.4
3963,2022-06-15 03:00:00,0.0,10.8,9.1,7.3,10.2,79.0,1018.9,3.96,0.03,5.39,2.52
3964,2022-06-15 04:00:00,0.0,9.5,8.4,7.2,10.2,85.0,1019.0,4.39,0.02,6.25,2.78
3965,2022-06-15 05:00:00,0.0,8.9,8.1,7.3,10.2,89.0,1019.2,6.35,0.14,8.5,3.39
3966,2022-06-15 06:00:00,0.0,11.9,10.1,8.4,11.0,79.0,1019.3,12.81,0.08,10.13,3.92
3967,2022-06-15 07:00:00,0.0,14.4,11.6,8.9,11.4,69.0,1019.3,26.09,0.16,9.38,4.34
3968,2022-06-15 08:00:00,0.0,16.6,12.4,8.4,11.0,58.0,1019.5,24.47,0.46,11.44,4.9
3969,2022-06-15 09:00:00,0.0,17.1,12.7,8.6,11.1,57.0,1019.3,36.26,1.49,17.49,5.92
3970,2022-06-15 10:00:00,0.0,18.2,13.3,8.8,11.3,53.0,1019.6,41.79,2.21,24.26,6.68
3971,2022-06-15 11:00:00,0.0,18.8,13.6,9.0,11.5,52.0,1019.4,53.88,5.12,12.368645161290324,10.34
3972,2022-06-15 12:00:00,0.0,19.3,14.2,9.8,12.1,54.0,1019.4,44.73,5.17,12.368645161290324,9.52
3973,2022-06-15 13:00:00,0.0,18.8,13.9,9.5,11.9,54.0,1019.7,37.65,3.88,12.368645161290324,9.6
3974,2022-06-15 14:00:00,0.0,18.8,13.8,9.4,11.8,54.0,1019.4,25.84,2.87,35.14,8.5
3975,2022-06-15 15:00:00,0.0,19.4,14.1,9.5,11.9,52.0,1019.2,22.5,2.52,31.19,7.53
3976,2022-06-15 16:00:00,0.0,19.6,14.1,9.2,11.6,50.0,1019.2,32.34,5.06,26.37,6.69
3977,2022-06-15 17:00:00,0.0,19.4,14.1,9.4,11.8,52.0,1019.1,36.75,6.53,25.74,6.56
3978,2022-06-15 18:00:00,0.0,19.2,14.2,9.9,12.2,54.0,1018.9,19.06,1.07,31.27,6.98
3979,2022-06-15 19:00:00,0.0,18.4,14.2,10.5,12.7,59.0,1019.2,14.04,0.56,21.15,5.21
3980,2022-06-15 20:00:00,0.0,16.7,13.6,11.0,13.1,69.0,1019.5,8.89,0.19,14.23,4.14
3981,2022-06-15 21:00:00,0.0,14.6,12.5,10.8,12.9,78.0,1020.0,9.13,0.18,10.43,3.85
3982,2022-06-15 22:00:00,0.0,12.4,11.5,10.7,12.9,89.0,1020.6,37.23,0.8,15.3,5.11
3983,2022-06-15 23:00:00,0.0,11.4,10.8,10.2,12.5,92.0,1021.1,47.98,0.59,12.39,4.53
3984,2022-06-16 00:00:00,0.0,11.3,10.9,10.5,12.7,94.0,1020.9,55.77,0.63,12.27,6.32
3985,2022-06-16 01:00:00,0.0,11.1,10.7,10.4,12.6,95.0,1021.0,52.63,0.5,13.33,6.67
3986,2022-06-16 02:00:00,0.0,11.1,10.7,10.4,12.6,96.0,1020.9,34.0,0.34,18.69,9.78
3987,2022-06-16 03:00:00,0.0,11.5,11.2,10.9,13.0,96.0,1020.9,32.21,0.22,11.34,6.23
3988,2022-06-16 04:00:00,0.0,12.1,11.7,11.4,13.5,95.0,1021.3,30.56,0.23,8.59,4.83
3989,2022-06-16 05:00:00,0.0,11.7,11.4,11.1,13.2,96.0,1021.3,22.64,0.32,16.61,5.94
3990,2022-06-16 06:00:00,0.0,12.8,12.5,12.2,14.2,96.0,1021.3,37.9,0.55,12.368645161290324,10.76
3991,2022-06-16 07:00:00,0.0,16.1,14.2,12.7,14.7,80.0,1020.7,49.74,2.62,12.368645161290324,11.3
3992,2022-06-16 08:00:00,0.0,17.9,14.5,11.8,13.8,67.0,1020.5,32.98,1.65,25.23,7.43
3993,2022-06-16 09:00:00,0.0,18.5,15.1,12.3,14.3,67.0,1020.7,42.83,4.12,12.368645161290324,9.48
3994,2022-06-16 10:00:00,0.0,19.8,15.5,12.2,14.2,61.0,1020.6,37.32,4.7,30.29,8.26
3995,2022-06-16 11:00:00,0.0,21.0,15.5,11.1,13.2,53.0,1020.7,32.28,2.39,12.368645161290324,8.21
3996,2022-06-16 12:00:00,0.0,21.8,15.2,9.8,12.1,46.0,1020.7,23.38,1.08,12.368645161290324,10.53
3997,2022-06-16 13:00:00,0.0,21.9,17.0,13.4,15.4,58.0,1020.2,26.89,1.1,12.368645161290324,10.39
3998,2022-06-16 14:00:00,0.0,22.4,17.2,13.4,15.4,56.0,1019.6,28.66,2.78,12.368645161290324,12.27
3999,2022-06-16 15:00:00,0.0,22.4,16.7,12.5,14.5,53.0,1019.5,22.17,2.82,33.87,8.55
4000,2022-06-16 16:00:00,0.0,23.2,16.2,10.6,12.8,44.0,1018.8,20.38,2.67,12.368645161290324,8.92
4001,2022-06-16 17:00:00,0.0,21.1,15.9,11.8,13.8,55.0,1018.6,27.2,3.31,28.64,7.14
4002,2022-06-16 18:00:00,0.0,20.2,14.8,10.2,12.4,52.0,1018.3,10.9,1.21,12.41,3.52
4003,2022-06-16 19:00:00,0.0,19.6,14.8,10.8,13.0,56.0,1018.1,8.85,0.05,9.01,2.82
4004,2022-06-16 20:00:00,0.0,18.8,13.5,8.6,11.2,51.0,1017.8,11.78,0.43,12.9,4.1
4005,2022-06-16 21:00:00,0.0,18.5,13.0,8.0,10.7,50.0,1017.5,12.19,0.37,9.62,3.01
4006,2022-06-16 22:00:00,0.0,18.5,12.3,6.0,9.4,43.0,1017.3,9.69,0.39,9.42,3.18
4007,2022-06-16 23:00:00,0.0,18.0,12.5,7.2,10.2,49.0,1017.1,9.41,0.25,9.4,4.01
4008,2022-06-17 00:00:00,0.0,18.3,13.2,8.5,11.1,52.0,1016.3,13.19,0.83,9.8,4.18
4009,2022-06-17 01:00:00,0.0,18.4,13.3,8.7,11.2,52.0,1015.4,3.28,0.32,10.38,4.58
4010,2022-06-17 02:00:00,0.0,19.4,13.3,7.4,10.3,45.0,1014.5,2.75,0.18,10.2,4.7
4011,2022-06-17 03:00:00,0.0,19.7,10.9,-0.1,6.1,26.0,1014.2,3.66,0.12,9.97,4.79
4012,2022-06-17 04:00:00,0.0,18.3,11.5,3.8,8.0,38.0,1014.1,45.98,0.58,17.93,6.47
4013,2022-06-17 05:00:00,0.0,17.7,13.1,8.8,11.3,56.0,1013.9,59.11,7.27,15.92,5.96
4014,2022-06-17 06:00:00,0.0,17.6,14.2,11.4,13.5,66.0,1013.7,44.23,0.8909298780487805,24.85,6.93
4015,2022-06-17 07:00:00,0.0,18.1,14.7,12.0,14.1,67.0,1013.9,40.21,3.63,17.76,5.88
4016,2022-06-17 08:00:00,0.0,18.3,15.0,12.4,14.4,68.0,1014.4,19.52,2.84,17.93,6.55
4017,2022-06-17 09:00:00,0.0,19.4,16.0,13.5,15.5,68.0,1014.9,17.02,1.23,19.59,6.59
4018,2022-06-17 10:00:00,0.0,19.0,16.4,14.6,16.6,75.0,1015.5,21.2,1.28,26.25,8.1
4019,2022-06-17 11:00:00,0.0,18.5,16.1,14.4,16.5,77.0,1016.3,16.79,1.07,22.6,7.68
4020,2022-06-17 12:00:00,0.0,18.4,16.3,14.9,16.9,80.0,1016.7,12.77,0.76,17.67,6.82
4021,2022-06-17 13:00:00,0.0,19.2,16.8,15.2,17.2,77.0,1017.1,13.7,0.64,16.85,6.17
4022,2022-06-17 14:00:00,0.0,19.3,16.8,15.1,17.2,76.0,1017.3,11.61,0.59,15.31,4.18
4023,2022-06-17 15:00:00,0.0,19.0,16.8,15.3,17.4,79.0,1017.7,10.03,0.84,8.9,2.38
4024,2022-06-17 16:00:00,0.0,19.0,17.0,15.6,17.7,80.0,1018.2,9.58,0.47,6.59,2.14
4025,2022-06-17 17:00:00,0.0,17.8,16.3,15.3,17.4,85.0,1018.7,11.42,0.26,5.38,2.09
4026,2022-06-17 18:00:00,0.0,17.4,15.5,14.1,16.1,80.0,1019.0,10.84,0.4,4.19,1.88
4027,2022-06-17 19:00:00,0.0,16.9,14.8,13.1,15.0,78.0,1019.6,12.59,0.37,4.04,1.83
4028,2022-06-17 20:00:00,0.0,16.2,13.8,11.7,13.8,74.0,1020.1,8.68,0.38,3.75,2.32
4029,2022-06-17 21:00:00,0.0,15.0,13.0,11.3,13.4,78.0,1021.0,10.81,0.25,4.91,2.77
4030,2022-06-17 22:00:00,0.0,14.4,12.1,9.9,12.2,74.0,1021.5,16.37,0.36,9.59,4.76
4031,2022-06-17 23:00:00,0.0,13.5,11.5,9.5,11.9,76.0,1021.8,14.66,0.16,12.7,5.23
4032,2022-06-18 00:00:00,0.0,13.0,11.1,9.2,11.7,77.0,1022.3,12.22,0.12,11.6,5.52
4033,2022-06-18 01:00:00,0.0,12.2,9.8,7.2,10.1,71.0,1022.5,8.07,-0.09,14.93,6.92
4034,2022-06-18 02:00:00,0.0,11.2,9.5,7.7,10.5,78.0,1023.1,11.11,0.07,14.76,7.34
4035,2022-06-18 03:00:00,0.0,9.8,8.7,7.6,10.4,86.0,1022.9,8.28,0.08,15.04,7.12
4036,2022-06-18 04:00:00,0.0,8.7,8.0,7.2,10.1,90.0,1022.8,13.63,0.06,15.16,6.75
4037,2022-06-18 05:00:00,0.0,8.4,7.8,7.0,10.0,91.0,1022.8,6.25,-0.03,14.78,6.8
4038,2022-06-18 06:00:00,0.0,10.7,9.3,7.9,10.7,83.0,1023.1,6.38,-0.05,15.19,6.91
4039,2022-06-18 07:00:00,0.0,11.6,9.8,7.8,10.6,77.0,1023.2,9.61,0.03,15.29,6.76
4040,2022-06-18 08:00:00,0.0,13.5,10.9,8.3,10.9,70.0,1023.4,8.0,0.19,16.39,7.19
4041,2022-06-18 09:00:00,0.0,14.8,11.0,7.1,10.1,60.0,1023.1,9.57,0.0,18.95,8.02
4042,2022-06-18 10:00:00,0.0,14.1,10.5,6.7,9.8,60.0,1023.3,11.45,0.69,20.3,8.3
4043,2022-06-18 11:00:00,0.0,14.0,10.6,7.1,10.1,63.0,1023.1,13.09,0.48,24.14,7.89
4044,2022-06-18 12:00:00,0.0,13.6,10.3,6.9,10.0,64.0,1023.5,14.23,0.43,19.58,7.05
4045,2022-06-18 13:00:00,0.0,14.4,10.3,5.9,9.3,56.0,1022.2,9.24,0.21,19.87,7.44
4046,2022-06-18 14:00:00,0.0,15.4,11.4,7.3,10.2,58.0,1022.3,9.89,0.04,16.26,6.35
4047,2022-06-18 15:00:00,0.0,15.4,11.7,8.1,10.8,62.0,1021.7,12.46,0.57,17.49,5.83
4048,2022-06-18 16:00:00,0.0,15.6,11.8,8.2,10.9,61.0,1021.0,8.72,0.2,15.09,5.7
4049,2022-06-18 17:00:00,0.0,15.5,11.1,6.5,9.7,55.0,1020.5,4.75,0.13,14.57,5.78
4050,2022-06-18 18:00:00,0.0,16.5,11.6,6.6,9.7,51.0,1019.9,4.47,0.25,11.33,4.85
4051,2022-06-18 19:00:00,0.0,15.2,10.8,6.0,9.4,54.0,1020.1,7.23,0.34,8.97,4.33
4052,2022-06-18 20:00:00,0.0,13.5,9.7,5.4,9.0,57.0,1020.2,5.6,0.19,9.75,4.77
4053,2022-06-18 21:00:00,0.0,11.7,8.7,5.2,8.9,64.0,1020.4,12.46,0.38,11.06,4.58
4054,2022-06-18 22:00:00,0.0,9.4,7.4,4.9,8.7,73.0,1020.4,4.86,-0.11,9.84,4.27
4055,2022-06-18 23:00:00,0.0,8.7,7.2,5.2,8.9,78.0,1020.6,10.25,-0.02,9.11,4.43
4056,2022-06-19 00:00:00,0.0,8.6,7.4,5.9,9.3,83.0,1020.1,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4057,2022-06-19 01:00:00,0.0,8.4,7.5,6.4,9.6,87.0,1019.6,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4058,2022-06-19 02:00:00,0.0,9.2,8.2,7.0,10.0,85.0,1019.2,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4059,2022-06-19 03:00:00,0.0,9.7,8.7,7.7,10.5,87.0,1019.0,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4060,2022-06-19 04:00:00,0.0,9.8,8.9,8.1,10.8,89.0,1018.9,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4061,2022-06-19 05:00:00,0.0,10.4,9.5,8.5,11.1,88.0,1018.0,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4062,2022-06-19 06:00:00,0.0,11.3,10.1,8.8,11.3,84.0,1019.0,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4063,2022-06-19 07:00:00,0.0,12.0,10.5,9.0,11.5,81.0,1019.2,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4064,2022-06-19 08:00:00,0.0,12.8,10.9,9.1,11.5,78.0,1019.0,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4065,2022-06-19 09:00:00,0.0,13.7,11.1,8.4,11.1,70.0,1019.0,17.953475609756097,0.8909298780487805,12.368645161290324,5.495707762557077
4066,2022-06-19 10:00:00,0.0,14.1,11.3,8.5,11.1,69.0,1019.2,7.73,0.68,16.18,7.35
4067,2022-06-19 11:00:00,0.0,14.7,11.7,8.9,11.4,68.0,1019.4,15.21,0.28,15.44,6.67
4068,2022-06-19 12:00:00,0.0,16.2,12.2,8.5,11.1,60.0,1019.1,17.03,0.48,12.99,5.21
4069,2022-06-19 13:00:00,0.0,16.7,12.8,9.2,11.6,61.0,1018.9,15.23,0.67,9.75,4.01
4070,2022-06-19 14:00:00,0.0,16.7,11.9,7.1,10.1,52.0,1019.2,18.89,1.66,10.03,4.16
4071,2022-06-19 15:00:00,0.0,16.5,12.2,8.1,10.8,57.0,1019.0,16.9,1.46,8.31,4.11
4072,2022-06-19 16:00:00,0.0,15.9,11.6,7.2,10.2,56.0,1019.4,11.02,2.29,13.5,4.91
4073,2022-06-19 17:00:00,0.0,15.7,11.4,7.1,10.1,56.0,1019.5,14.99,1.18,21.08,6.0
4074,2022-06-19 18:00:00,0.0,16.0,11.6,7.3,10.2,56.0,1019.7,16.94,0.93,16.2,5.52
4075,2022-06-19 19:00:00,0.0,14.7,10.6,6.4,9.6,57.0,1020.0,14.87,0.39,14.11,5.64
4076,2022-06-19 20:00:00,0.0,13.8,10.1,6.1,9.4,59.0,1020.4,22.31,2.19,16.49,8.27
4077,2022-06-19 21:00:00,0.0,12.6,9.7,6.5,9.7,66.0,1021.1,6.21,0.71,13.5,5.87
4078,2022-06-19 22:00:00,0.0,12.0,9.5,6.7,9.8,69.0,1021.3,4.96,0.21,11.37,5.59
4079,2022-06-19 23:00:00,0.0,11.0,9.0,6.8,9.8,75.0,1021.9,6.93,-0.11,12.17,6.46
4080,2022-06-20 00:00:00,0.0,10.1,8.6,6.8,9.9,80.0,1022.0,9.83,-0.04,12.7,6.76
4081,2022-06-20 01:00:00,0.0,7.6,6.9,6.1,9.4,90.0,1021.9,8.92,-0.08,11.91,6.73
4082,2022-06-20 02:00:00,0.0,6.8,6.3,5.8,9.2,93.0,1021.8,9.13,-0.13,11.29,6.61
4083,2022-06-20 03:00:00,0.0,6.3,6.0,5.6,9.1,95.0,1021.6,8.82,-0.75,11.14,6.54
4084,2022-06-20 04:00:00,0.0,6.2,5.9,5.6,9.1,95.0,1022.1,8.85,-0.01,12.17,6.65
4085,2022-06-20 05:00:00,0.0,7.2,6.9,6.5,9.7,95.0,1022.5,9.64,0.05,12.22,7.11
4086,2022-06-20 06:00:00,0.0,9.2,8.6,8.1,10.8,92.0,1022.7,12.37,0.14,13.35,7.13
4087,2022-06-20 07:00:00,0.0,11.3,10.0,8.7,11.2,84.0,1023.2,17.55,0.23,14.73,7.46
4088,2022-06-20 08:00:00,0.0,13.8,11.5,9.4,11.8,74.0,1022.9,22.11,0.67,15.52,7.51
4089,2022-06-20 09:00:00,0.0,15.2,11.7,8.3,11.0,63.0,1022.7,27.33,1.27,19.79,8.19
4090,2022-06-20 10:00:00,0.0,17.0,13.2,9.8,12.1,62.0,1022.3,30.06,1.34,25.0,8.94
4091,2022-06-20 11:00:00,0.0,18.5,13.4,8.9,11.4,53.0,1022.0,27.0,1.21,21.4,8.3
4092,2022-06-20 12:00:00,0.0,19.5,13.9,9.1,11.5,50.0,1021.6,16.81,1.24,15.37,6.15
4093,2022-06-20 13:00:00,0.0,20.3,14.0,8.4,11.0,46.0,1021.1,23.58,1.85,20.78,7.02
4094,2022-06-20 14:00:00,0.0,20.8,14.1,8.0,10.8,43.0,1020.7,23.53,2.08,12.368645161290324,11.38
4095,2022-06-20 15:00:00,0.0,20.4,14.9,10.4,12.6,52.0,1020.3,30.7,3.24,30.39,9.65
4096,2022-06-20 16:00:00,0.0,20.4,14.9,10.2,12.4,51.0,1019.8,32.32,3.89,34.36,9.9
4097,2022-06-20 17:00:00,0.0,20.6,14.7,9.6,12.0,49.0,1019.5,23.16,2.07,30.14,9.38
4098,2022-06-20 18:00:00,0.0,20.4,14.6,9.7,12.1,50.0,1019.1,29.87,7.23,27.39,9.03
4099,2022-06-20 19:00:00,0.0,19.0,14.0,9.6,12.0,54.0,1018.9,29.43,5.82,18.81,7.99
4100,2022-06-20 20:00:00,0.0,16.6,13.4,10.6,12.8,68.0,1018.4,11.84,0.85,19.04,7.51
4101,2022-06-20 21:00:00,0.0,14.4,12.7,11.2,13.3,81.0,1018.2,11.5,0.4,14.28,6.32
4102,2022-06-20 22:00:00,0.0,12.6,11.6,10.7,12.9,88.0,1017.8,15.86,0.29,13.27,6.15
4103,2022-06-20 23:00:00,0.0,13.3,11.7,10.2,12.4,81.0,1017.5,19.47,0.28,16.01,6.7
4104,2022-06-21 00:00:00,0.0,12.4,11.1,9.8,12.1,84.0,1017.2,37.67,0.3,17.72,7.76
4105,2022-06-21 01:00:00,0.0,12.0,10.6,9.3,11.7,83.0,1016.8,15.89,0.29,15.0,7.21
4106,2022-06-21 02:00:00,0.0,11.9,10.5,9.1,11.6,83.0,1016.4,7.85,0.22,15.1,7.43
4107,2022-06-21 03:00:00,0.0,11.4,10.4,9.4,11.8,87.0,1016.1,8.29,0.14,11.96,6.13
4108,2022-06-21 04:00:00,0.0,11.9,10.9,10.0,12.3,88.0,1015.9,7.49,0.42,10.77,6.04
4109,2022-06-21 05:00:00,0.0,11.8,11.3,10.9,13.0,94.0,1015.6,7.27,0.33,9.62,5.85
4110,2022-06-21 06:00:00,0.0,12.3,11.8,11.2,13.3,93.0,1015.5,5.53,0.05,7.71,5.32
4111,2022-06-21 07:00:00,0.0,13.3,12.4,11.6,13.6,89.0,1015.4,9.79,0.31,5.54,3.69
4112,2022-06-21 08:00:00,0.0,14.4,13.2,12.2,14.2,86.0,1015.2,18.86,0.61,7.6,2.98
4113,2022-06-21 09:00:00,0.0,14.8,13.5,12.4,14.4,85.0,1015.4,16.87,0.85,6.3,2.39
4114,2022-06-21 10:00:00,0.0,16.6,14.6,13.1,15.1,80.0,1015.1,21.54,1.28,10.76,3.63
4115,2022-06-21 11:00:00,0.0,18.1,15.0,12.6,14.6,70.0,1014.9,22.15,0.85,15.92,5.23
4116,2022-06-21 12:00:00,0.0,18.8,15.2,12.5,14.5,67.0,1015.0,25.28,1.95,17.74,5.55
4117,2022-06-21 13:00:00,0.0,17.5,14.9,12.8,14.8,73.0,1015.2,28.85,2.03,16.75,5.02
4118,2022-06-21 14:00:00,0.0,17.2,14.4,12.2,14.2,72.0,1015.5,33.8,2.69,12.368645161290324,9.18
4119,2022-06-21 15:00:00,0.0,18.1,15.3,13.2,15.2,73.0,1015.4,33.99,2.36,23.23,9.1
4120,2022-06-21 16:00:00,0.0,17.6,15.0,13.0,15.0,74.0,1015.0,26.8,2.91,25.3,10.41
4121,2022-06-21 17:00:00,0.0,17.9,14.9,12.6,14.6,71.0,1015.2,25.56,2.1,34.68,10.04
4122,2022-06-21 18:00:00,0.0,17.6,14.8,12.6,14.6,72.0,1015.3,16.82,1.11,23.72,6.7
4123,2022-06-21 19:00:00,0.0,17.1,14.6,12.6,14.6,74.0,1015.7,17.91,1.16,13.4,5.22
4124,2022-06-21 20:00:00,0.0,16.8,14.6,12.9,14.8,77.0,1015.8,10.2,0.59,12.62,4.63
4125,2022-06-21 21:00:00,0.0,16.3,14.4,12.8,14.8,79.0,1016.2,8.81,0.43,10.33,4.18
4126,2022-06-21 22:00:00,0.0,15.7,14.2,12.9,14.9,83.0,1016.5,21.69,0.45,8.8,4.32
4127,2022-06-21 23:00:00,0.0,15.2,13.9,12.9,14.9,86.0,1016.4,21.01,-1.43,7.41,3.71
4128,2022-06-22 00:00:00,0.0,15.1,13.9,13.0,15.0,87.0,1016.3,14.85,-0.18,7.21,3.51
4129,2022-06-22 01:00:00,0.0,15.0,13.9,13.0,15.0,87.0,1016.2,44.96,0.92,6.71,3.88
4130,2022-06-22 02:00:00,0.0,14.9,14.0,13.3,15.2,89.0,1016.2,58.34,1.57,6.77,3.74
4131,2022-06-22 03:00:00,0.0,14.7,13.8,13.2,15.1,90.0,1015.8,46.19,0.96,5.46,3.48
4132,2022-06-22 04:00:00,0.0,14.8,13.9,13.2,15.2,90.0,1015.7,29.95,0.6,5.33,3.65
