"Date and Time","NO<sub>2</sub>","SO<sub>2</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-01-21 15:00:00",21.63,3.27,27.25,7.3
"2022-01-21 16:00:00",21.18,3.2,19.71,8.04
"2022-01-21 17:00:00",24.38,3.29,19.07,11.88
"2022-01-21 18:00:00",29.44,3.71,22.47,15.11
"2022-01-21 19:00:00",32.45,3.96,23.43,17.35
"2022-01-21 20:00:00",27.73,4.26,22.99,18.1
"2022-01-21 21:00:00",30.23,4.33,21.88,17.89
"2022-01-21 22:00:00",22.98,4.38,19.94,16.06
"2022-01-21 23:00:00",20.86,4.25,17.34,13.94
"2022-01-22 00:00:00",16.58,4.19,13.77,11.25
"2022-01-22 01:00:00",12.06,3.94,9.74,8.01
"2022-01-22 02:00:00",10.05,3.77,8.39,6.51
"2022-01-22 03:00:00",8.3,3.53,7.84,5.88
"2022-01-22 04:00:00",6.48,3.11,7.48,5.95
"2022-01-22 05:00:00",7.24,3.06,6.11,5.25
"2022-01-22 06:00:00",7.99,2.99,4.86,4.16
"2022-01-22 07:00:00",11.25,3.06,5.29,4.24
"2022-01-22 08:00:00",23.53,3.12,8.59,6.94
"2022-01-22 09:00:00",20.69,3.17,7.09,4.93
"2022-01-22 10:00:00",33.5,3.27,8.12,5.06
"2022-01-22 11:00:00",18.65,3.2,9.84,4.42
"2022-01-22 12:00:00",19.57,3.42,6.09,2.93
"2022-01-22 13:00:00",14.4,3.17,8,3.31
"2022-01-22 14:00:00",16.46,3.02,8.43,4.31
"2022-01-22 15:00:00",21.97,3.27,7.62,4.4
"2022-01-22 16:00:00",19.17,3.28,15.08,6.79
"2022-01-22 17:00:00",18.49,3.52,10.15,8.22
"2022-01-22 18:00:00",17.25,3.75,8.62,7.06
"2022-01-22 19:00:00",24.66,4.47,12.96,11.4
"2022-01-22 20:00:00",25.39,6.19,15.28,13.93
"2022-01-22 21:00:00",20.67,7.07,18.05,16.49
"2022-01-22 22:00:00",21.27,7.54,20.05,18.22
"2022-01-22 23:00:00",18.91,6.99,17.52,15.85
"2022-01-23 00:00:00",12.18,5.85,12.69,11.31
"2022-01-23 01:00:00",7.95,4.96,8.65,7.72
"2022-01-23 02:00:00",5.09,4.18,7.74,6.24
"2022-01-23 03:00:00",3.61,3.58,7.66,5.95
"2022-01-23 04:00:00",3.48,3.49,7.83,6.31
"2022-01-23 05:00:00",3.28,3.39,9.02,7.85
"2022-01-23 06:00:00",3.83,3.46,7.88,6.24
"2022-01-23 07:00:00",3.69,3.24,7.98,6.53
"2022-01-23 08:00:00",5.37,3.23,8.19,6.94
"2022-01-23 09:00:00",10.44,3.24,9.52,6.66
"2022-01-23 10:00:00",20.69,3.38,11.96,6.69
"2022-01-23 11:00:00",16.43,3.37,8.67,4.54
"2022-01-23 12:00:00",16.02,3.32,14.51,5.35
"2022-01-23 13:00:00",15.02,3.16,11.87,4.25
"2022-01-23 14:00:00",14.04,3.32,9,3.33
"2022-01-23 15:00:00",11.51,3.37,15.2,7.39
"2022-01-23 16:00:00",7.33,3.42,18.14,10.05
"2022-01-23 17:00:00",8.99,4.63,15.56,8.73
"2022-01-23 18:00:00",10.66,5.14,19.42,11.02
"2022-01-23 19:00:00",12.19,5.91,23.2,13.54
"2022-01-23 20:00:00",15.7,4.38,22.67,12.91
"2022-01-23 21:00:00",15.78,4.63,24.96,16.5
"2022-01-23 22:00:00",26.82,5.55,35,24.4
"2022-01-23 23:00:00",14.23,5.14,25.08,15.56
"2022-01-24 00:00:00",4.23,4.32,20.56,9.96
"2022-01-24 01:00:00",3.54,3.64,23.26,10
"2022-01-24 02:00:00",4.49,3.5,22.87,10.51
"2022-01-24 03:00:00",3.7,3.33,20.98,10.47
"2022-01-24 04:00:00",2.78,3.22,18.97,10.27
"2022-01-24 05:00:00",3.57,3.07,21.26,12.06
"2022-01-24 06:00:00",7.57,3.03,27.13,16.37
"2022-01-24 07:00:00",38.4,4.11,32.29,16.48
"2022-01-24 08:00:00",49.91,4.96,36.25,18.6
"2022-01-24 09:00:00",59.25,6.67,47.58,22.66
"2022-01-24 10:00:00",62.03,6.77,81.85,25.62
"2022-01-24 11:00:00",57.36,6.95,50.94,23.68
"2022-01-24 12:00:00",33.26,4.92,85.81,27.29
"2022-01-24 13:00:00",29.32,4.15,112.63,34.67
"2022-01-24 14:00:00",30.66,4.39,112.31,35.13
"2022-01-24 15:00:00",31.53,4.29,115.35,38.25
"2022-01-24 16:00:00",28.2,3.77,76.47,33.83
"2022-01-24 17:00:00",34.09,3.73,71.45,31.4
"2022-01-24 18:00:00",26.17,3.43,53.54,28.41
"2022-01-24 19:00:00",21.01,3.57,41.56,28.02
"2022-01-24 20:00:00",13.04,3.33,34.82,23.21
"2022-01-24 21:00:00",20.88,5.37,37.13,25.35
"2022-01-24 22:00:00",25.3,5.42,37.78,27.26
"2022-01-24 23:00:00",19.43,4.45,34.41,25.39
"2022-01-25 00:00:00",10.24,4.15,27.39,21.72
"2022-01-25 01:00:00",4.91,3.68,22.49,18.85
"2022-01-25 02:00:00",3.59,3.44,21.51,18.32
"2022-01-25 03:00:00",4.5,3.74,25.79,16.66
"2022-01-25 04:00:00",10.08,3.58,20.97,15.19
"2022-01-25 05:00:00",8.64,3.29,22.42,15.5
"2022-01-25 06:00:00",10.88,3.22,15.27,12.94
"2022-01-25 07:00:00",12.68,3.28,15.09,12.47
"2022-01-25 08:00:00",23.59,3.32,16.52,12.26
"2022-01-25 09:00:00",53.51,4.18,63.5,18.02
"2022-01-25 10:00:00",62.64,4.64,83.72,24.4
"2022-01-25 11:00:00",64.74,4.91,134.79,28.98
"2022-01-25 12:00:00",52.5,4.18,60.61,18.29
"2022-01-25 13:00:00",29.17,4.34,24.29,12.73
"2022-01-25 14:00:00",16.64,3.64,20.33,9.33
"2022-01-25 15:00:00",21.26,3.7,21.01,10.44
"2022-01-25 16:00:00",25.91,4.77,31.03,19.05
"2022-01-25 17:00:00",46.11,8.59,39.78,18.13
"2022-01-25 18:00:00",60.68,8.37,43.43,27.13
"2022-01-25 19:00:00",63.48,6.22,46.07,28.87
"2022-01-25 20:00:00",67.45,10.24,104.63,60.31
"2022-01-25 21:00:00",53.1,6.28,44.74,34.64
"2022-01-25 22:00:00",46.18,6.76,36.14,27.84
"2022-01-25 23:00:00",47.95,5.42,37.34,26.78
"2022-01-26 00:00:00",38.5,5.54,30.16,22.57
"2022-01-26 01:00:00",17.22,4.85,23.8,17.03
"2022-01-26 02:00:00",16.23,4.51,20.98,15.36
"2022-01-26 03:00:00",8.76,4.29,19.07,13.64
"2022-01-26 04:00:00",11.6,4.11,17.75,12.48
"2022-01-26 05:00:00",44,4.87,28.53,15.66
"2022-01-26 06:00:00",14.82,3.95,15.41,10.6
"2022-01-26 07:00:00",19.19,3.79,17.91,9.49
"2022-01-26 08:00:00",20.37,3.6,14.98,8.81
"2022-01-26 09:00:00",24,3.99,20.18,10.44
"2022-01-26 10:00:00",22.78,5.59,23.51,13.15
"2022-01-26 11:00:00",13.28,5.42,15.6,7.67
"2022-01-26 12:00:00",10.16,4.51,21.1,7.92
"2022-01-26 13:00:00",11.71,4.04,25.06,10
"2022-01-26 14:00:00",13.17,4.34,26.94,10.11
"2022-01-26 15:00:00",12.16,4.11,19.08,9.33
"2022-01-26 16:00:00",11.9,3.78,24.12,10.77
"2022-01-26 17:00:00",13.19,4.26,22.89,9.77
"2022-01-26 18:00:00",16.2,4.02,17.87,9.56
"2022-01-26 19:00:00",13.66,4.16,20.56,12.33
"2022-01-26 20:00:00",11.71,4.24,15.86,10.78
"2022-01-26 21:00:00",11.3,4.28,14.67,10.4
"2022-01-26 22:00:00",11.32,4.31,15.54,11.48
"2022-01-26 23:00:00",8.28,4.06,8.54,6.61
"2022-01-27 00:00:00",4.9,3.72,4.63,3.7
"2022-01-27 01:00:00",3.46,3.53,2.7,2.28
"2022-01-27 02:00:00",3.81,3.64,1.83,1.52
"2022-01-27 03:00:00",3.58,3.53,1.54,1.22
"2022-01-27 04:00:00",4.55,3.56,1.7,1.07
"2022-01-27 05:00:00",4.98,3.48,1.11,0.77
"2022-01-27 06:00:00",6.94,3.49,2.96,1.71
"2022-01-27 07:00:00",20,3.26,6.01,3.28
"2022-01-27 08:00:00",29.28,3.53,7.01,3.7
"2022-01-27 09:00:00",29.17,3.46,7.73,3.7
"2022-01-27 10:00:00",37.41,3.64,10.36,5.02
"2022-01-27 11:00:00",25.26,3.87,11.83,5.46
"2022-01-27 12:00:00",24.9,3.65,10.34,4.57
"2022-01-27 13:00:00",18.09,3.56,8.73,3.75
"2022-01-27 14:00:00",16.49,3.75,8.1,2.93
"2022-01-27 15:00:00",18.67,3.33,11.09,3.54
"2022-01-27 16:00:00",23.58,3.36,10.04,3.48
"2022-01-27 17:00:00",30,3.38,10.87,4.34
"2022-01-27 18:00:00",35.6,3.58,14.02,9.14
"2022-01-27 19:00:00",27.82,3.77,11.13,6.88
"2022-01-27 20:00:00",45.38,4.22,17.11,11.05
"2022-01-27 21:00:00",47.13,4.93,21.14,14.23
"2022-01-27 22:00:00",52.4,7.13,33.93,24.77
"2022-01-27 23:00:00",54.79,7.4,32.26,25.11
"2022-01-28 00:00:00",47.55,5.87,36.69,19.35
"2022-01-28 01:00:00",61.85,5.42,39.21,31.96
"2022-01-28 02:00:00",49.18,5.28,23.94,18.96
"2022-01-28 03:00:00",22.64,5.08,17.07,10.35
"2022-01-28 04:00:00",10.06,4.22,6.64,3.84
"2022-01-28 05:00:00",18.94,4.87,9.8,4.35
"2022-01-28 06:00:00",17.75,3.94,10.93,4.32
"2022-01-28 07:00:00",8.99,3.68,4.57,3.21
"2022-01-28 08:00:00",16.55,3.67,5.47,3.93
"2022-01-28 09:00:00",41.03,4.02,9.93,4.58
"2022-01-28 10:00:00",23.88,4.12,8.57,5.29
"2022-01-28 11:00:00",26.83,4.84,7.04,2.85
"2022-01-28 12:00:00",12.99,4.32,6.39,2.13
"2022-01-28 13:00:00",14.3,3.82,6.84,2.59
"2022-01-28 14:00:00",11.58,3.86,7.05,2.04
"2022-01-28 15:00:00",12.8,3.76,8.74,2.47
"2022-01-28 16:00:00",16.3,3.72,5.1,2.33
"2022-01-28 17:00:00",15.61,3.55,6.41,2.59
"2022-01-28 18:00:00",15.64,3.48,5.53,3.51
"2022-01-28 19:00:00",15.27,3.68,6.65,4.88
"2022-01-28 20:00:00",13.75,3.89,4.73,4.09
"2022-01-28 21:00:00",9.39,3.95,5.25,3.81
"2022-01-28 22:00:00",7.4,3.95,3.95,2.73
"2022-01-28 23:00:00",6.7,3.92,2.88,1.96
"2022-01-29 00:00:00",5.71,3.67,2.68,1.87
"2022-01-29 01:00:00",3.25,3.65,1.84,1.03
"2022-01-29 02:00:00",3.12,3.59,2.8,1.46
"2022-01-29 03:00:00",2.75,3.57,8.35,4.15
"2022-01-29 04:00:00",2.16,3.5,13.31,6.36
"2022-01-29 05:00:00",2.19,3.47,10.62,5.51
"2022-01-29 06:00:00",2.68,3.47,10.98,5.54
"2022-01-29 07:00:00",2.83,3.44,13.18,6.66
"2022-01-29 08:00:00",4.15,3.51,11.91,5.89
"2022-01-29 09:00:00",5.76,3.44,5.25,2.66
"2022-01-29 10:00:00",7.89,3.38,7.48,4.07
"2022-01-29 11:00:00",9.32,3.37,30.73,15.22
"2022-01-29 12:00:00",8.34,3.7,30.43,14.55
"2022-01-29 13:00:00",8.31,3.47,23.11,11.9
"2022-01-29 14:00:00",10.29,3.57,21.45,10.22
"2022-01-29 15:00:00",10.68,3.34,21.21,9.73
"2022-01-29 15:01:00",,,,
"2022-01-29 16:01:00",,,,
"2022-01-29 17:00:00",13.51,3.35,19.33,10.15
"2022-01-29 18:00:00",19.5,3.75,22.88,13.98
"2022-01-29 19:00:00",14.12,3.85,19.16,12.29
"2022-01-29 20:00:00",14.42,3.75,20.82,12.64
"2022-01-29 21:00:00",23.81,4.3,25.4,16.9
"2022-01-29 22:00:00",20.17,4.17,23.52,15.47
"2022-01-29 23:00:00",16.63,4.11,23.26,15.37
"2022-01-30 00:00:00",23.21,4.15,25.97,17.25
"2022-01-30 01:00:00",23.1,4.17,23.13,15.84
"2022-01-30 02:00:00",19.52,4.17,23.71,14.33
"2022-01-30 03:00:00",17.93,3.92,18.93,12.09
"2022-01-30 04:00:00",23.74,3.82,18.06,11.95
"2022-01-30 05:00:00",19.2,3.53,18.24,11.08
"2022-01-30 06:00:00",26.03,3.66,17.53,10.84
"2022-01-30 07:00:00",31.91,3.85,19.71,11.3
"2022-01-30 08:00:00",44.6,4.3,19.42,11.48
"2022-01-30 09:00:00",49.96,4.41,21.28,12.26
"2022-01-30 10:00:00",53.85,5.1,23,11.96
"2022-01-30 11:00:00",29.08,4.93,17.05,7.82
"2022-01-30 12:00:00",7.85,3.92,13.81,7.61
"2022-01-30 13:00:00",6.83,4.24,13.92,7.77
"2022-01-30 14:00:00",5.74,4.1,12.01,7.74
"2022-01-30 15:00:00",6.1,4.56,6.85,5.26
"2022-01-30 16:00:00",5.86,4.3,4.9,3.61
"2022-01-30 17:00:00",7.27,3.9,4.43,3.86
"2022-01-30 18:00:00",8.64,3.57,4.56,3.49
"2022-01-30 19:00:00",6.74,3.96,7.32,4.92
"2022-01-30 20:00:00",6.33,3.83,9.83,5.95
"2022-01-30 21:00:00",9.59,4.08,10.78,6.97
"2022-01-30 22:00:00",9.28,4.13,14.44,8.34
"2022-01-30 23:00:00",8.14,4.1,13.7,7.93
"2022-01-31 00:00:00",5.29,3.63,11.24,6.55
"2022-01-31 01:00:00",4.37,3.66,13.73,7.66
"2022-01-31 02:00:00",3.11,3.64,12.86,7.43
"2022-01-31 03:00:00",2.74,3.7,12.99,7.13
"2022-01-31 04:00:00",3.14,3.59,12.48,6.77
"2022-01-31 05:00:00",5.82,3.57,13.39,7.11
"2022-01-31 06:00:00",8.53,3.63,13.12,7.22
"2022-01-31 07:00:00",23.72,3.51,11.19,6.32
"2022-01-31 08:00:00",25.31,3.53,11.7,6.95
"2022-01-31 09:00:00",37.56,3.65,11.97,6.57
"2022-01-31 10:00:00",30.84,3.93,13.88,6.94
"2022-01-31 11:00:00",31.8,4.67,16.99,7.85
"2022-01-31 12:00:00",23.3,4.86,12.97,6.29
"2022-01-31 13:00:00",15.34,3.71,12.74,5.83
"2022-01-31 14:00:00",18.57,3.5,15.67,7.14
"2022-01-31 15:00:00",21.15,3.82,19.82,9.81
"2022-01-31 16:00:00",24.61,4.1,21.35,10.26
"2022-01-31 17:00:00",29,4.22,21.37,10.4
"2022-01-31 18:00:00",23.4,4.27,17.53,10.31
"2022-01-31 19:00:00",21.28,4.37,16.36,10.16
"2022-01-31 20:00:00",14.85,4.26,17.89,10.18
"2022-01-31 21:00:00",10.16,4.22,18.58,10.17
"2022-01-31 22:00:00",7.69,4.02,19.34,10.5
"2022-01-31 23:00:00",5.6,4.13,18.66,10.7
"2022-02-01 00:00:00",3.94,3.73,18.11,10.82
"2022-02-01 01:00:00",4.3,3.82,17.11,9.95
"2022-02-01 02:00:00",4.67,3.98,17.1,9.77
"2022-02-01 03:00:00",5.08,3.6,12.25,7.31
"2022-02-01 04:00:00",3.88,3.59,5.49,3.75
"2022-02-01 05:00:00",3.6,3.54,3.31,2.52
"2022-02-01 06:00:00",7.02,3.63,3.81,2.86
"2022-02-01 07:00:00",11.15,3.48,2.38,1.87
"2022-02-01 08:00:00",16.97,3.5,2.62,1.56
"2022-02-01 09:00:00",20.92,3.56,2.99,1.81
"2022-02-01 10:00:00",26.64,3.55,3.28,1.91
"2022-02-01 11:00:00",21.72,3.46,2.93,1.72
"2022-02-01 12:00:00",17.64,3.5,3.04,1.69
"2022-02-01 13:00:00",16.92,3.57,3.59,1.83
"2022-02-01 14:00:00",14.92,3.79,3,1.92
"2022-02-01 15:00:00",17.69,3.5,3.74,2.26
"2022-02-01 16:00:00",19.6,3.63,3.68,2.49
"2022-02-01 17:00:00",22.49,3.7,3.62,2.72
"2022-02-01 18:00:00",18.56,3.59,3.38,2.72
"2022-02-01 19:00:00",15.71,3.69,3.55,2.99
"2022-02-01 20:00:00",17.25,3.66,5.77,5.02
"2022-02-01 21:00:00",11.91,3.76,6,5.42
"2022-02-01 22:00:00",8.19,3.58,5.29,4.87
"2022-02-01 23:00:00",7.81,3.56,5.09,4.42
"2022-02-02 00:00:00",6.58,3.63,4.46,3.58
"2022-02-02 01:00:00",6.41,3.47,3.72,2.98
"2022-02-02 02:00:00",6.41,3.48,2.14,1.78
"2022-02-02 03:00:00",5.63,3.43,3.78,2.31
"2022-02-02 04:00:00",3.72,3.79,6.5,3.8
"2022-02-02 05:00:00",4.14,3.65,6.31,3.76
"2022-02-02 06:00:00",6.32,3.68,8.93,5.15
"2022-02-02 07:00:00",12.87,3.67,12.32,6.97
"2022-02-02 08:00:00",24.27,3.8,14,8.07
"2022-02-02 09:00:00",32.49,3.76,16.59,9.27
"2022-02-02 10:00:00",40.94,4.06,21.11,11.48
"2022-02-02 11:00:00",25.92,3.97,18.65,10.35
"2022-02-02 12:00:00",26,3.93,17.35,9.08
"2022-02-02 13:00:00",18.63,3.91,15.26,7.45
"2022-02-02 14:00:00",14.87,4.03,14.14,6.43
"2022-02-02 15:00:00",18.49,3.72,13.96,7.13
"2022-02-02 16:00:00",24.64,4.15,15.74,7.98
"2022-02-02 17:00:00",22.89,4.28,17.23,7.97
"2022-02-02 18:00:00",23.27,4.24,14.58,7.66
"2022-02-02 19:00:00",25.23,4.45,13.39,9.3
"2022-02-02 20:00:00",14.77,4.81,9.67,7.28
"2022-02-02 21:00:00",14.95,5.46,11.16,9.57
"2022-02-02 22:00:00",14.87,6.14,10.52,9.3
"2022-02-02 23:00:00",8.5,5.4,6.22,5.21
"2022-02-03 00:00:00",5.75,5.05,6.46,5.37
"2022-02-03 01:00:00",4.51,4.63,7.77,6.23
"2022-02-03 02:00:00",3.86,4.2,7.86,6.38
"2022-02-03 03:00:00",4.32,3.89,7.58,5.94
"2022-02-03 04:00:00",2.9,4.01,5.14,4.13
"2022-02-03 05:00:00",2.57,4.09,4.09,2.85
"2022-02-03 06:00:00",3.84,4.2,3,2.07
"2022-02-03 07:00:00",6.94,4.04,2.8,1.78
"2022-02-03 08:00:00",14.18,3.85,4.18,2.48
"2022-02-03 09:00:00",16.29,4.04,5.6,3
"2022-02-03 10:00:00",14.98,4.51,8.85,3.12
"2022-02-03 11:00:00",12.63,4.6,8.81,3.6
"2022-02-03 12:00:00",9.56,4.32,7.89,3.39
"2022-02-03 13:00:00",9.57,4.18,9.35,3.31
"2022-02-03 14:00:00",8.94,4.48,9.09,3.38
"2022-02-03 15:00:00",10.34,4.37,7.72,3.43
"2022-02-03 16:00:00",18.83,5.18,17.75,5.93
"2022-02-03 17:00:00",14.96,5.63,24.62,9
"2022-02-03 18:00:00",9.63,5.33,22.57,9.33
"2022-02-03 19:00:00",8.92,5.19,23.57,11.73
"2022-02-03 20:00:00",7.45,5.69,22.16,9.6
"2022-02-03 21:00:00",12.67,4.14,4.24,2.61
"2022-02-03 22:00:00",10.74,4.13,4.44,3.1
"2022-02-03 23:00:00",10.17,4.2,4.3,3.15
"2022-02-04 00:00:00",11.26,4.21,6.64,4.4
"2022-02-04 01:00:00",11.46,4.24,8.15,5.15
"2022-02-04 02:00:00",8.23,4.31,11.01,5.81
"2022-02-04 03:00:00",6.69,4.15,11.54,5.98
"2022-02-04 04:00:00",5.79,3.87,11.15,5.68
"2022-02-04 05:00:00",7.27,3.76,9.14,5.24
"2022-02-04 06:00:00",7.92,3.87,9.2,4.94
"2022-02-04 07:00:00",13.76,4.05,7.73,4.19
"2022-02-04 08:00:00",24.82,4.17,6.57,3.69
"2022-02-04 09:00:00",27.34,4.05,6.31,3.28
"2022-02-04 10:00:00",28.93,4.63,9.4,3.96
"2022-02-04 11:00:00",21.38,4.91,8.88,4.38
"2022-02-04 12:00:00",15.34,5.01,10.87,4.46
"2022-02-04 13:00:00",11.16,4.25,12.78,4.13
"2022-02-04 14:00:00",16.69,3.99,8.55,3.22
"2022-02-04 15:00:00",14.49,3.94,4.16,2.09
"2022-02-04 16:00:00",20.48,4.05,4.09,2.61
"2022-02-04 17:00:00",24.28,4.35,6.54,4.11
"2022-02-04 18:00:00",26.66,4.02,8.8,5.97
"2022-02-04 19:00:00",28.7,4.06,10.16,8.07
"2022-02-04 20:00:00",24.48,4.55,13.15,10.07
"2022-02-04 21:00:00",21.29,4.87,14.7,10.5
"2022-02-04 22:00:00",17.35,4.87,13.73,9.93
"2022-02-04 23:00:00",16.09,4.71,15.67,9.73
"2022-02-05 00:00:00",10.82,4.71,13.2,8.2
"2022-02-05 01:00:00",6.94,4.49,10.63,6.24
"2022-02-05 02:00:00",5.75,4.56,9.29,5.15
"2022-02-05 03:00:00",4.06,4.28,8.91,4.91
"2022-02-05 04:00:00",3.81,3.96,8.18,4.74
"2022-02-05 05:00:00",3.04,4.04,6.54,4.25
"2022-02-05 06:00:00",2.83,3.99,7.16,4.52
"2022-02-05 07:00:00",3.21,4.02,6.52,3.99
"2022-02-05 08:00:00",4.42,4.13,5.87,3.53
"2022-02-05 09:00:00",5.03,4.23,6.8,4.27
"2022-02-05 10:00:00",7.44,4.44,8.11,5.26
"2022-02-05 11:00:00",8.39,4.59,13.79,7.28
"2022-02-05 12:00:00",9.4,4.29,14,7.89
"2022-02-05 13:00:00",10.5,4.07,11.23,7.54
"2022-02-05 14:00:00",10.16,4.46,8.73,6.02
"2022-02-05 15:00:00",8.81,4.33,7.13,5.32
"2022-02-05 16:00:00",8.35,4.4,7.78,5.93
"2022-02-05 17:00:00",8.6,4.53,6.5,5.27
"2022-02-05 18:00:00",10.02,4.44,7.91,6.42
"2022-02-05 19:00:00",8.73,4.36,6.68,5.52
"2022-02-05 20:00:00",8.22,4.72,4.78,4.09
"2022-02-05 21:00:00",7.74,4.9,4.13,3.54
"2022-02-05 22:00:00",5.62,4.87,3.06,2.61
"2022-02-05 23:00:00",5,4.81,3.32,2.62
"2022-02-06 00:00:00",4.77,4.86,3.55,2.75
"2022-02-06 01:00:00",3.56,4.4,3.18,2.36
"2022-02-06 02:00:00",3.42,4,2.32,1.75
"2022-02-06 03:00:00",3.19,4.17,1.5,1.15
"2022-02-06 04:00:00",4.41,4.37,2.18,1.5
"2022-02-06 05:00:00",5.15,4.52,3.74,2.16
"2022-02-06 06:00:00",3.26,4.15,3.85,2.21
"2022-02-06 07:00:00",3.64,4.19,5.73,3.35
"2022-02-06 08:00:00",3.98,4.32,6.38,3.75
"2022-02-06 09:00:00",4.62,4.24,5.69,3.44
"2022-02-06 10:00:00",5.15,4.46,6.91,4.25
"2022-02-06 11:00:00",6.09,4.54,9.55,5.72
"2022-02-06 12:00:00",6.47,4.54,7.62,4.56
"2022-02-06 13:00:00",6.78,4.42,7.4,4.21
"2022-02-06 14:00:00",5.78,4.41,9.45,5.37
"2022-02-06 15:00:00",6.56,4.26,9.68,5.64
"2022-02-06 16:00:00",5.88,3.97,10.59,6.72
"2022-02-06 17:00:00",7.37,4.4,15.08,8.72
"2022-02-06 18:00:00",8.72,3.99,17.24,10.57
"2022-02-06 19:00:00",11.26,4.18,20.24,12.82
"2022-02-06 20:00:00",19.45,4.64,20.73,14.09
"2022-02-06 21:00:00",19.44,4.66,18.21,12.32
"2022-02-06 22:00:00",15.31,4.79,18.15,12.47
"2022-02-06 23:00:00",10.85,4.71,18.53,12.2
"2022-02-07 00:00:00",9.6,4.55,16.73,10.52
"2022-02-07 01:00:00",8.67,4.26,16.33,9.68
"2022-02-07 02:00:00",12.41,4.23,16.19,9.27
"2022-02-07 03:00:00",8.03,4.18,15.41,8.32
"2022-02-07 04:00:00",7.4,4.59,14.77,8.1
"2022-02-07 05:00:00",6.07,4.3,13.88,7.01
"2022-02-07 06:00:00",41.84,5.15,31.02,9.25
"2022-02-07 07:00:00",24.97,4.54,15.6,7.2
"2022-02-07 08:00:00",66.1,6.8,16.79,6.8
"2022-02-07 09:00:00",49.06,5.64,12.77,4.08
"2022-02-07 10:00:00",20.7,4.47,2.57,1.17
"2022-02-07 11:00:00",20.41,4.75,5.72,2.22
"2022-02-07 12:00:00",11.81,4.21,6.7,2.5
"2022-02-07 13:00:00",12.98,4.01,7.87,2.58
"2022-02-07 14:00:00",16.6,3.82,6.05,3.35
"2022-02-07 15:00:00",18.17,4.21,14.35,6.51
"2022-02-07 16:00:00",19.31,4.54,17.53,7.86
"2022-02-07 17:00:00",14.68,4.6,13.66,6.94
"2022-02-07 18:00:00",15.26,4.09,11.88,6.83
"2022-02-07 19:00:00",11.89,4.51,10.92,7.14
"2022-02-07 20:00:00",9.24,5.02,10.68,7.57
"2022-02-07 21:00:00",7.6,5.43,9.96,6.88
"2022-02-07 22:00:00",6.21,5.01,10.16,6.68
"2022-02-07 23:00:00",5.35,4.59,7.59,4.95
"2022-02-08 00:00:00",3.4,4.3,6.09,3.78
"2022-02-08 01:00:00",2.81,4.34,6.32,3.92
"2022-02-08 02:00:00",3.02,3.47,4.83,2.98
"2022-02-08 03:00:00",2.35,3.87,4.49,2.31
"2022-02-08 04:00:00",2.3,3.84,4.2,2.31
"2022-02-08 05:00:00",2.18,3.93,5.88,3.39
"2022-02-08 06:00:00",2.86,3.77,4.06,2.54
"2022-02-08 07:00:00",4.74,3.83,3.82,2.24
"2022-02-08 08:00:00",8.68,3.84,3.28,1.65
"2022-02-08 09:00:00",13.75,4.07,2.44,1.1
"2022-02-08 10:00:00",18.13,4.17,3.82,1.38
"2022-02-08 11:00:00",20.91,3.74,2.31,1.48
"2022-02-08 12:00:00",23.02,3.89,4,1.95
"2022-02-08 13:00:00",17.8,3.87,5.37,2.3
"2022-02-08 14:00:00",21.71,3.99,3.73,2.28
"2022-02-08 15:00:00",23.55,3.95,4.34,2.46
"2022-02-08 16:00:00",27.34,4.32,5.02,2.84
"2022-02-08 17:00:00",34.16,4.13,7.65,5.93
"2022-02-08 18:00:00",36.37,4.32,7.34,6.38
"2022-02-08 19:00:00",33.71,5.08,7.31,6.62
"2022-02-08 20:00:00",35.8,5.18,12,10.42
"2022-02-08 21:00:00",20.64,4.48,5.59,5
"2022-02-08 22:00:00",13.97,4.06,5.26,4.53
"2022-02-08 23:00:00",11.14,3.74,3.44,2.87
"2022-02-09 00:00:00",6.56,4.02,1.68,1.37
"2022-02-09 01:00:00",4.63,4.06,1.62,1.18
"2022-02-09 02:00:00",4.09,4,1.91,1.37
"2022-02-09 03:00:00",3.53,4.05,3.15,2.11
"2022-02-09 04:00:00",3.92,4.02,5.57,2.87
"2022-02-09 05:00:00",4.9,3.84,7.22,3.56
"2022-02-09 06:00:00",7.69,3.92,9.42,4.4
"2022-02-09 07:00:00",11.62,3.72,8.71,4.05
"2022-02-09 08:00:00",23.33,3.72,8.81,4.19
"2022-02-09 09:00:00",37.04,3.81,13.62,5.88
"2022-02-09 10:00:00",35.26,4.24,17.09,7.23
"2022-02-09 11:00:00",20.31,4.22,16.5,6.51
"2022-02-09 12:00:00",14.93,4.23,19.66,7.07
"2022-02-09 13:00:00",15.96,4.31,19.1,6.92
"2022-02-09 14:00:00",14.27,4.07,17.96,6.66
"2022-02-09 15:00:00",12.39,4.2,14.56,5.59
"2022-02-09 16:00:00",18.58,4.13,14.38,5.7
"2022-02-09 17:00:00",22.3,3.9,15.84,6
"2022-02-09 18:00:00",29.02,3.97,17.44,7.63
"2022-02-09 19:00:00",23.97,4.11,15.45,8.61
"2022-02-09 20:00:00",21.41,4.39,12.92,8.05
"2022-02-09 21:00:00",18.46,4.97,12.91,8.61
"2022-02-09 22:00:00",13.94,4.59,11.01,7.41
"2022-02-09 23:00:00",11.25,4.43,9.55,6.44
"2022-02-10 00:00:00",7.8,4.34,9.11,5.3
