"Date and Time","NO<sub>2</sub>","O<sub>3</sub>","PM<sub>10</sub>","PM<sub>2.5</sub>"
"2022-06-08 05:00:00",6.2,48.3,3.75,1.49
"2022-06-08 06:00:00",14.06,49.39,6.26,2.34
"2022-06-08 07:00:00",22.52,47.29,9.43,3.03
"2022-06-08 08:00:00",29.8,38.35,14.39,4.39
"2022-06-08 09:00:00",35.36,31.94,13.6,4.6
"2022-06-08 10:00:00",49.54,21.81,19.07,5.76
"2022-06-08 11:00:00",29.62,37.24,14.04,4.41
"2022-06-08 12:00:00",31.76,39.21,15.84,4.4
"2022-06-08 13:00:00",32.37,36.91,19.59,4.94
"2022-06-08 14:00:00",24.63,39.32,17.83,5.04
"2022-06-08 15:00:00",30.95,30.75,18.64,6.45
"2022-06-08 16:00:00",29.02,35.67,15.69,5.48
"2022-06-08 17:00:00",34.06,31.27,22.02,6.67
"2022-06-08 18:00:00",39.35,25.89,19.29,6.7
"2022-06-08 19:00:00",29.9,31.01,23.47,7.41
"2022-06-08 20:00:00",22.83,36.17,17.58,6.75
"2022-06-08 21:00:00",25.01,35.79,14.43,6.28
"2022-06-08 22:00:00",23.11,36.71,13.64,6.26
"2022-06-08 23:00:00",37.99,25.02,16.8,7.21
"2022-06-09 00:00:00",23.61,31.29,15.07,6.79
"2022-06-09 01:00:00",12.74,38.91,12,5.93
"2022-06-09 02:00:00",9.21,41.5,10.89,5.51
"2022-06-09 03:00:00",7.52,42.85,10.2,5.36
"2022-06-09 04:00:00",7.44,43.08,10.57,5.31
"2022-06-09 05:00:00",8.12,43.64,11.61,5.81
"2022-06-09 06:00:00",14.8,37.03,12.19,5.92
"2022-06-09 07:00:00",17.57,36.49,12.95,5.84
"2022-06-09 08:00:00",44.99,14.09,11.45,5.58
"2022-06-09 09:00:00",59.45,5.07,8.44,4.49
"2022-06-09 10:00:00",64.95,1.37,9.29,5.14
"2022-06-09 11:00:00",53.63,6.28,7.55,3.46
"2022-06-09 12:00:00",58.75,5.91,6.35,2.43
"2022-06-09 13:00:00",44.99,12.68,5.98,2.39
"2022-06-09 14:00:00",36.01,12.43,8.21,2.65
"2022-06-09 15:00:00",28.75,22.89,12.79,3.83
"2022-06-09 16:00:00",35.82,23.59,18.23,6.71
"2022-06-09 17:00:00",45.15,20.51,21.41,8.61
"2022-06-09 18:00:00",44.7,26.37,27.04,10.09
"2022-06-09 19:00:00",40.2,31.83,22.27,9.77
"2022-06-09 20:00:00",32.66,34.69,22.15,11.02
"2022-06-09 21:00:00",23.56,46.89,20.78,11.47
"2022-06-09 22:00:00",26.4,40.68,22.22,12.83
"2022-06-09 23:00:00",20.66,42.65,23.48,13
"2022-06-10 00:00:00",10.7,48.69,20.24,10.96
"2022-06-10 01:00:00",9.17,46.06,20.16,11.29
"2022-06-10 02:00:00",5.93,49.73,18.86,11.07
"2022-06-10 03:00:00",3.67,54.58,19.92,11.62
"2022-06-10 04:00:00",3.7,58.24,20.11,11.8
"2022-06-10 05:00:00",3.97,59.5,19.75,11.32
"2022-06-10 06:00:00",6.67,55.96,19.71,11.05
"2022-06-10 07:00:00",12.89,50.48,18.53,10.16
"2022-06-10 08:00:00",17.37,48.14,19.18,9.95
"2022-06-10 09:00:00",21.38,45.52,24.96,10.08
"2022-06-10 10:00:00",11.94,49.65,22.71,9.03
"2022-06-10 11:00:00",21.3,44.79,18.21,7.97
"2022-06-10 12:00:00",29.45,38.44,24.19,8.79
"2022-06-10 13:00:00",31.1,41.42,19.46,7.6
"2022-06-10 14:00:00",22.42,45.78,19.8,8.02
"2022-06-10 15:00:00",34.22,34.69,19.38,6.58
"2022-06-10 16:00:00",49.28,15.1,11.84,5.89
"2022-06-10 17:00:00",50.56,23.79,8.36,4.54
"2022-06-10 17:01:00",,,,
"2022-06-10 18:01:00",,,,
"2022-06-12 10:00:00",21.84,46.42,15.94,8.37
"2022-06-12 11:00:00",19.87,46.64,13.73,6.79
"2022-06-12 12:00:00",21.38,48.15,17.68,6.5
"2022-06-12 13:00:00",23.03,46.81,20.67,6.62
"2022-06-12 14:00:00",19.8,46.6,13.74,4.55
"2022-06-12 15:00:00",23.38,45.7,17.43,5.16
"2022-06-12 16:00:00",25.47,42.27,13.2,5.53
"2022-06-12 17:00:00",24.57,43.47,9.31,4.31
"2022-06-12 18:00:00",21.44,43.13,10.26,3.7
"2022-06-12 19:00:00",26.49,38.99,10.62,3.76
"2022-06-12 20:00:00",28.29,37.14,8.22,3.87
"2022-06-12 21:00:00",24.71,38.78,8,4.12
"2022-06-12 22:00:00",26.5,33.7,8.75,4.79
"2022-06-12 23:00:00",23.62,37.11,8.28,4.6
"2022-06-13 00:00:00",28.83,29.67,9.68,5.5
"2022-06-13 01:00:00",30.12,29.25,8.51,4.7
"2022-06-13 02:00:00",20.73,35.05,11.82,4.86
"2022-06-13 03:00:00",16.18,37.09,6.92,3.84
"2022-06-13 04:00:00",12.41,39.82,6.43,3.54
"2022-06-13 05:00:00",14.29,38.17,8.03,3.83
"2022-06-13 06:00:00",21.92,32.61,11.4,4.31
"2022-06-13 07:00:00",43.52,19.32,14.87,5.19
"2022-06-13 08:00:00",50.65,13.77,18.96,6.74
"2022-06-13 09:00:00",51.83,18.94,21.01,7.01
"2022-06-13 10:00:00",45.77,19.89,29.15,10.23
"2022-06-13 11:00:00",44.55,25.11,19.46,7.36
"2022-06-13 12:00:00",51.39,21.63,30.76,9.28
"2022-06-13 13:00:00",48.95,27.1,26.34,8.83
"2022-06-13 14:00:00",40.01,29.66,19.93,7.65
"2022-06-13 15:00:00",48.26,24.82,25.17,8.17
"2022-06-13 16:00:00",56.17,15.7,27.64,8.88
"2022-06-13 17:00:00",60.25,17.32,23.37,6.61
"2022-06-13 18:00:00",62.5,16.48,24.03,7.64
"2022-06-13 19:00:00",46.4,23.4,16.65,6.3
"2022-06-13 20:00:00",39.14,28.74,14.02,5.3
"2022-06-13 21:00:00",39.73,31.97,13.15,5.96
"2022-06-13 22:00:00",33.45,31.9,13.58,6.04
"2022-06-13 23:00:00",35.64,31.5,12.26,5.35
"2022-06-14 00:00:00",29.01,33.21,13.56,5.27
"2022-06-14 01:00:00",16.35,44.1,9.75,4.79
"2022-06-14 02:00:00",12.73,47.26,6.83,3.53
"2022-06-14 03:00:00",15.29,44.63,5.85,2.95
"2022-06-14 04:00:00",15.64,43.25,6.21,3.09
"2022-06-14 05:00:00",17.41,41.29,8.01,3.18
"2022-06-14 06:00:00",29.27,33.62,8.06,3.21
"2022-06-14 07:00:00",51.23,22.76,13.95,4.14
"2022-06-14 08:00:00",60.66,19.35,13.69,4
"2022-06-14 09:00:00",69.93,19.15,17.85,4.64
"2022-06-14 10:00:00",60.04,19.89,28.05,7.82
"2022-06-14 11:00:00",57.81,23.99,20.54,5.13
"2022-06-14 12:00:00",58.16,27.08,17.49,4.7
"2022-06-14 13:00:00",63.84,25.32,17.87,4.92
"2022-06-14 14:00:00",54.15,31.9,16.25,4.81
"2022-06-14 15:00:00",32.19,43.64,15.15,4.89
"2022-06-14 16:00:00",47.39,39.89,18.98,5.63
"2022-06-14 17:00:00",66.45,22.64,17.73,5.76
"2022-06-14 18:00:00",76.3,20.52,18.95,5.65
"2022-06-14 19:00:00",66.98,21.33,17.12,6.16
"2022-06-14 20:00:00",48.63,28.12,14.95,4.97
"2022-06-14 21:00:00",55.08,19.57,14.45,5.66
"2022-06-14 22:00:00",72.88,5.8,16.61,6
"2022-06-14 23:00:00",61.95,8.71,18.01,7.74
"2022-06-15 00:00:00",36.23,34.42,13.19,5.17
"2022-06-15 01:00:00",20.99,47.96,11.48,4.25
"2022-06-15 02:00:00",17.69,51.05,8.47,3.33
"2022-06-15 03:00:00",14.94,52.61,6.68,2.84
"2022-06-15 04:00:00",15.63,47.47,8.04,3.39
"2022-06-15 05:00:00",19.13,40.79,8.85,3.73
"2022-06-15 06:00:00",46.33,20.8,13.65,4.79
"2022-06-15 07:00:00",67.08,6.26,19.89,6.52
"2022-06-15 08:00:00",74.46,8.06,19.89,7.06
"2022-06-15 09:00:00",56.12,18.3,23.7,7.44
"2022-06-15 10:00:00",54.64,18.71,21.19,6.94
"2022-06-15 11:00:00",56.09,19.61,21.09,7.02
"2022-06-15 12:00:00",58.23,18.8,27.26,8.54
"2022-06-15 13:00:00",40.4,39.38,19.6,6.8
"2022-06-15 14:00:00",31.27,48.8,16.2,6.25
"2022-06-15 15:00:00",25.76,57.09,13.86,5.76
"2022-06-15 16:00:00",23.91,62.63,11.53,5.25
"2022-06-15 17:00:00",48.06,44.07,15.17,5.72
"2022-06-15 18:00:00",65.99,28.55,12.93,5.83
"2022-06-15 19:00:00",64.2,24.61,16.93,6.69
"2022-06-15 20:00:00",42.04,37.21,14.76,5.45
"2022-06-15 21:00:00",30.54,42.96,12.74,4.95
"2022-06-15 22:00:00",53.09,17.08,12.67,5.71
"2022-06-15 23:00:00",76.67,-2.53,13.98,6.7
"2022-06-16 00:00:00",77.48,-2.49,29.2,10.99
"2022-06-16 01:00:00",63,1.22,22.67,10.34
"2022-06-16 02:00:00",48.08,7.43,23.56,13.24
"2022-06-16 03:00:00",44.59,8.27,15.1,7.15
"2022-06-16 04:00:00",45.55,5.6,11.72,5.8
"2022-06-16 05:00:00",46.5,3.81,14.05,7.84
"2022-06-16 06:00:00",39.76,6.11,13.63,5.71
"2022-06-16 07:00:00",58.96,1.96,18.52,7.15
"2022-06-16 08:00:00",62.85,-1.81,27.99,9.93
"2022-06-16 09:00:00",55.67,4,23.89,8.16
"2022-06-16 10:00:00",58.12,3.6,31.97,9.21
"2022-06-16 11:00:00",47.56,13.27,24.66,7.06
"2022-06-16 12:00:00",48.8,19.49,21.73,6.8
"2022-06-16 13:00:00",42.76,29.03,19.37,7
"2022-06-16 14:00:00",27.74,38.47,18.15,7.59
"2022-06-16 15:00:00",34.11,33.44,26.46,9.76
"2022-06-16 16:00:00",34.99,40.11,16.66,6.61
"2022-06-16 17:00:00",45,31.24,23.13,7.62
"2022-06-16 18:00:00",65.21,17.27,18.64,5.06
"2022-06-16 19:00:00",47.34,27.56,13.92,4.36
"2022-06-16 20:00:00",42.42,32.95,11.36,3.66
"2022-06-16 21:00:00",43.26,22.79,13.31,5.05
"2022-06-16 22:00:00",59.98,14.38,13.7,4.32
"2022-06-16 23:00:00",32.52,33.74,11.48,4.74
"2022-06-17 00:00:00",35.95,25.69,11.42,5.28
"2022-06-17 01:00:00",29.57,33.36,11.98,5.88
"2022-06-17 02:00:00",14.22,47.94,9.91,4.93
"2022-06-17 03:00:00",9.5,49.03,9.28,4.94
"2022-06-17 04:00:00",19.71,37.01,13.09,6.32
"2022-06-17 05:00:00",31.79,29.9,13.55,5.97
"2022-06-17 06:00:00",24.93,55.71,13.26,4.29
"2022-06-17 07:00:00",45.31,55.99,19.51,6.19
"2022-06-17 08:00:00",53.29,55.57,27.16,8.85
"2022-06-17 09:00:00",64.45,37.72,30.5,9.53
"2022-06-17 10:00:00",64.04,35.77,40.43,11.04
"2022-06-17 11:00:00",53.88,30.14,34.78,10.38
"2022-06-17 12:00:00",56.53,19.15,28.35,9.61
"2022-06-17 13:00:00",52.42,16.3,37.14,10.64
"2022-06-17 14:00:00",45.41,16.53,17.97,6.64
"2022-06-17 15:00:00",48.36,20.93,17.64,5.06
"2022-06-17 16:00:00",42.5,22.69,15.15,4.24
"2022-06-17 17:00:00",50.14,17.54,14.46,4.41
"2022-06-17 18:00:00",49.36,11.41,14.18,4.43
"2022-06-17 19:00:00",40.99,7.35,10.06,4.06
"2022-06-17 20:00:00",39.69,10.32,10.07,4.7
"2022-06-17 21:00:00",32.42,18.96,8.81,4.67
"2022-06-17 22:00:00",30.31,25.25,12.45,5.52
"2022-06-17 23:00:00",41.64,17.86,15.29,6.63
"2022-06-18 00:00:00",25.59,27.81,14.29,6.54
"2022-06-18 01:00:00",18.05,36.1,14.75,7.38
"2022-06-18 02:00:00",14.16,44.76,17.18,8.1
"2022-06-18 03:00:00",15.69,40.66,16.71,7.95
"2022-06-18 04:00:00",15.4,38.7,15.14,7.42
"2022-06-18 05:00:00",18.75,32.17,14.99,7.39
"2022-06-18 06:00:00",17.81,28.65,14.73,7.15
"2022-06-18 07:00:00",34.04,17.73,15.72,7.15
"2022-06-18 08:00:00",30.33,20.04,19.94,7.96
"2022-06-18 09:00:00",31.98,21.3,24.62,9.03
"2022-06-18 10:00:00",27.44,26.84,27.77,9.67
"2022-06-18 11:00:00",32.84,28.7,30.2,10.02
"2022-06-18 12:00:00",31.41,28.44,31.64,9.57
"2022-06-18 13:00:00",33.79,27.78,26.52,9.47
"2022-06-18 14:00:00",33.9,28.9,19.76,8.03
"2022-06-18 15:00:00",33.75,25.7,16.87,6.88
"2022-06-18 16:00:00",36.71,26.84,18.29,7.23
"2022-06-18 17:00:00",34.59,27.82,22.7,8.24
"2022-06-18 18:00:00",31.29,27.88,18.04,7.29
"2022-06-18 19:00:00",29.1,31.27,19.15,6.39
"2022-06-18 20:00:00",25.37,33.84,17.28,7.13
"2022-06-18 21:00:00",22.56,37.89,16.19,6.55
"2022-06-18 22:00:00",19.57,39.78,14.61,5.52
"2022-06-18 23:00:00",29.01,32.06,13.07,5.76
"2022-06-19 00:00:00",40.55,22.24,13.71,6.08
"2022-06-19 01:00:00",28.22,26.55,11.73,6.13
"2022-06-19 02:00:00",20.16,29.78,10.29,5.3
"2022-06-19 03:00:00",22.02,25.53,10.88,5.55
"2022-06-19 04:00:00",21.51,30.6,8.3,4.49
"2022-06-19 05:00:00",20.52,29.81,8.41,4.74
"2022-06-19 06:00:00",11.86,35.05,7.39,4.28
"2022-06-19 07:00:00",9.14,39.92,9.01,5.04
"2022-06-19 08:00:00",17.28,34.99,12.54,6.33
"2022-06-19 09:00:00",22.08,31.12,17.68,7.94
"2022-06-19 10:00:00",20.71,34.18,47.42,12.54
"2022-06-19 11:00:00",16.57,39.07,19.3,7.54
"2022-06-19 12:00:00",14.81,40.15,16.29,6.31
"2022-06-19 13:00:00",16.22,38.94,9.66,4.49
"2022-06-19 14:00:00",15.66,44.2,12.13,4.36
"2022-06-19 15:00:00",16.24,43.83,8.56,4.06
"2022-06-19 16:00:00",15.81,47.75,9.8,4.26
"2022-06-19 17:00:00",16.29,47.68,18.87,5.98
"2022-06-19 18:00:00",15.81,45.62,15.84,5.7
"2022-06-19 19:00:00",18.21,43.84,12.27,5.54
"2022-06-19 20:00:00",14.67,45.51,15.34,6.55
"2022-06-19 21:00:00",14.68,46.83,16.18,9.86
"2022-06-19 22:00:00",17.57,43.88,12.27,6.49
"2022-06-19 23:00:00",15.47,42.74,12.56,6.91
"2022-06-20 00:00:00",17.55,39.25,13.98,7.5
"2022-06-20 01:00:00",17.24,35.5,14.38,8.16
"2022-06-20 02:00:00",15.29,33.91,12.85,7.5
"2022-06-20 03:00:00",20.11,29.11,12.32,7.41
"2022-06-20 04:00:00",19.77,27.61,12.14,7.31
"2022-06-20 05:00:00",19.65,27.76,13.02,7.97
"2022-06-20 06:00:00",32.35,18.44,15.25,7.68
"2022-06-20 07:00:00",54.82,5.63,18.96,8.79
"2022-06-20 08:00:00",53.16,6.89,19.81,9.3
"2022-06-20 09:00:00",47.91,7.23,27.24,9.89
"2022-06-20 10:00:00",37.71,16.64,23.58,9.02
"2022-06-20 11:00:00",41.25,19.03,21.18,8.88
"2022-06-20 12:00:00",38.29,23.86,21.21,8.19
"2022-06-20 13:00:00",31.48,34.43,22.48,7.74
"2022-06-20 14:00:00",31.02,37.26,17.13,7.07
"2022-06-20 15:00:00",32.25,34.09,19.58,8.8
"2022-06-20 16:00:00",39.89,37.57,19.76,9.01
"2022-06-20 17:00:00",32.55,45.77,15.16,8.12
"2022-06-20 18:00:00",34.48,37.88,15.6,7.8
"2022-06-20 19:00:00",35.65,37.46,17.39,9.07
"2022-06-20 20:00:00",26.51,43.29,15.52,7.89
"2022-06-20 21:00:00",35.29,30.85,16.15,8.17
"2022-06-20 22:00:00",29.47,27.31,15.27,7.65
"2022-06-20 23:00:00",41.4,12.56,16.25,8.24
"2022-06-21 00:00:00",61.53,-0.68,23.38,11.67
"2022-06-21 01:00:00",32.28,23.99,16.4,7.71
"2022-06-21 02:00:00",18.59,30.11,16.64,9.18
"2022-06-21 03:00:00",16.94,31.39,12.62,7.17
"2022-06-21 04:00:00",16.47,29.88,11.41,6.72
"2022-06-21 05:00:00",13.85,30.17,10.65,6.49
"2022-06-21 06:00:00",14.47,28.05,11.74,6.36
"2022-06-21 07:00:00",26.26,18.73,11.88,5.61
"2022-06-21 08:00:00",51.06,4.01,13.01,5.13
"2022-06-21 09:00:00",47.35,8.55,16.75,4.69
"2022-06-21 10:00:00",39.18,6.95,20.67,6.62
"2022-06-21 11:00:00",38.97,6.21,19.59,6.96
"2022-06-21 12:00:00",37.89,11.43,19.9,6.49
"2022-06-21 13:00:00",36.22,18.44,12.44,4.68
"2022-06-21 14:00:00",40.72,9.61,14.69,5.76
"2022-06-21 15:00:00",47.79,4.95,16.99,7.81
"2022-06-21 16:00:00",46.8,8.2,18,10.15
"2022-06-21 17:00:00",50.17,18.94,15.91,8.19
"2022-06-21 18:00:00",48.16,25.36,14.22,6.19
"2022-06-21 19:00:00",42.45,27.05,15.85,6.28
"2022-06-21 20:00:00",49.96,23.98,12.34,5.79
"2022-06-21 21:00:00",35.88,25.28,11.25,5.65
"2022-06-21 22:00:00",40.21,19.49,9.75,4.79
"2022-06-21 23:00:00",43.59,18.18,9.17,4.42
"2022-06-22 00:00:00",32.05,28.91,9.12,4.29
"2022-06-22 01:00:00",21.07,34.62,7.95,4.52
"2022-06-22 02:00:00",45.32,7.13,8.18,4.46
"2022-06-22 03:00:00",53.1,-0.16,8.15,4.56
"2022-06-22 04:00:00",52.14,1.08,7.39,4.29
"2022-06-22 05:00:00",48.58,0.85,6.87,4.5
"2022-06-22 06:00:00",58.03,-2.19,8.99,3.87
"2022-06-22 07:00:00",47.79,11.62,11.45,5.05
"2022-06-22 08:00:00",45.66,7.88,13.77,8.18
"2022-06-22 09:00:00",46.39,5.76,13.69,8.07
"2022-06-22 10:00:00",55.19,-1.24,20.93,9.23
"2022-06-22 11:00:00",63.98,-1.63,21.34,9.67
"2022-06-22 12:00:00",52.6,7.44,15.06,8.29
"2022-06-22 13:00:00",52.12,7.34,17.31,9.31
"2022-06-22 14:00:00",40.12,17.44,14.96,8.64
"2022-06-22 15:00:00",42.67,15.85,15.59,7.6
"2022-06-22 16:00:00",38.82,25.31,12.92,7.26
"2022-06-22 17:00:00",53.73,14.55,15.08,7.36
"2022-06-22 18:00:00",51.79,15,18.76,8.02
"2022-06-22 19:00:00",54.36,9.55,16.82,7.18
"2022-06-22 20:00:00",64.46,4.85,14.07,6.8
"2022-06-22 21:00:00",57.21,6.84,13.93,6.74
"2022-06-22 22:00:00",54.86,5.74,12.09,5.88
"2022-06-22 23:00:00",65.7,-3.73,13.39,5.93
"2022-06-23 00:00:00",70.27,-3.9,25.16,8.19
"2022-06-23 01:00:00",66.44,-3.66,26.3,9.06
"2022-06-23 02:00:00",49.78,-0.9,26.78,8.53
"2022-06-23 03:00:00",31.31,13.71,9.7,4.63
"2022-06-23 04:00:00",21.06,21.25,7.28,3.48
"2022-06-23 05:00:00",18.57,20.27,6.68,3.21
"2022-06-23 06:00:00",23.27,15.79,8.29,2.96
"2022-06-23 07:00:00",35.03,7.52,8.51,3.24
"2022-06-23 08:00:00",44.63,2.16,12.88,4.3
"2022-06-23 09:00:00",52.71,0.99,25.35,6.66
"2022-06-23 10:00:00",43.63,1.63,24.35,6.84
"2022-06-23 11:00:00",35.2,7.79,19.02,6.23
"2022-06-23 12:00:00",44.15,8.08,21.03,7.7
"2022-06-23 13:00:00",44.6,7.88,19.99,7.71
"2022-06-23 14:00:00",43.53,12.88,19.96,9.27
"2022-06-23 15:00:00",44.55,17.64,21.61,10.71
"2022-06-23 16:00:00",50.34,17.9,23.82,12.77
"2022-06-23 17:00:00",64.98,13.91,25.5,11.1
"2022-06-23 18:00:00",57.83,20.72,21.69,8.77
"2022-06-23 19:00:00",53.45,24.64,22.32,9.51
"2022-06-23 20:00:00",46.6,23.76,16.6,7.31
"2022-06-23 21:00:00",69.77,12.55,16.44,7.93
"2022-06-23 22:00:00",35.79,34.27,15.34,5.94
"2022-06-23 23:00:00",24.14,35.56,12.21,4.88
"2022-06-24 00:00:00",35.25,12.33,17.12,5.61
"2022-06-24 01:00:00",32.16,13.16,10.92,5
"2022-06-24 02:00:00",17.01,39.38,9.96,4.57
"2022-06-24 03:00:00",20.07,30.53,7.7,4.42
"2022-06-24 04:00:00",23,22.61,9.03,4.7
"2022-06-24 05:00:00",29.48,14.72,9.91,5.58
"2022-06-24 06:00:00",19.06,20.04,9.5,4.71
"2022-06-24 07:00:00",16.27,21.06,5.88,1.94
"2022-06-24 08:00:00",25.48,18.7,6.02,1.56
"2022-06-24 09:00:00",33.7,8.67,9.08,2.12
"2022-06-24 10:00:00",29.48,14.25,14.84,2.63
"2022-06-24 11:00:00",24.22,20.2,16.55,2.95
"2022-06-24 12:00:00",29.57,25.3,17.22,3.98
"2022-06-24 13:00:00",40.5,34,20.86,5.56
"2022-06-24 14:00:00",37.58,38.29,26.61,7.03
"2022-06-24 15:00:00",45.69,33.49,28.69,8.03
"2022-06-24 16:00:00",65.62,27.25,22.44,8.99
"2022-06-24 17:00:00",50.28,20.95,20.1,5.61
"2022-06-24 18:00:00",43.24,15.59,12.79,3.87
"2022-06-24 19:00:00",38.9,17.38,13.2,4.17
"2022-06-24 20:00:00",33.02,24.24,11.81,4.33
"2022-06-24 21:00:00",32.58,23.05,12.25,5.26
"2022-06-24 22:00:00",23.69,29.32,9.62,4.62
"2022-06-24 23:00:00",33.9,18.99,8.74,4.31
"2022-06-25 00:00:00",65.47,4.43,11.62,5.47
"2022-06-25 01:00:00",24.73,34.52,4.97,1.91
"2022-06-25 02:00:00",5.89,48.85,5.29,1.08
"2022-06-25 03:00:00",4.75,53.5,3.5,0.86
"2022-06-25 04:00:00",4.51,52.93,4.7,1.09
"2022-06-25 05:00:00",4.59,53.17,2.04,0.89
"2022-06-25 06:00:00",4.28,58.17,2.15,1.17
"2022-06-25 07:00:00",6.71,56.95,2.64,1.28
"2022-06-25 08:00:00",8.22,57.04,5.36,1.81
"2022-06-25 08:01:00",,,,
"2022-06-25 09:01:00",,,,
"2022-06-25 11:00:00",10.5,61.81,8.09,2.71
"2022-06-25 12:00:00",13.81,57.38,8.71,2.89
"2022-06-25 13:00:00",17.48,53.43,8.26,2.64
"2022-06-25 14:00:00",5.25,57.56,9.43,2.49
"2022-06-25 15:00:00",6.13,57.78,10.64,2.73
"2022-06-25 16:00:00",8.91,56.32,7.44,2.76
"2022-06-25 17:00:00",20.44,56.15,11.41,3.46
"2022-06-25 18:00:00",29.68,46.1,9.77,3.62
"2022-06-25 19:00:00",18.16,49.91,9.85,3.6
"2022-06-25 20:00:00",22.53,51.44,11.49,3.64
"2022-06-25 21:00:00",17.01,58,10.1,4.04
"2022-06-25 22:00:00",28.26,43.5,8.56,3.74
"2022-06-25 23:00:00",17.96,48.28,10.3,3.91
"2022-06-26 00:00:00",16.37,49.72,9.05,4.25
"2022-06-26 01:00:00",8.61,57.47,9.38,4.12
"2022-06-26 02:00:00",6.27,52.93,7.11,3.24
"2022-06-26 03:00:00",5.89,45.32,3.42,2.03
"2022-06-26 04:00:00",5.68,40.18,1.91,1.01
"2022-06-26 05:00:00",9.26,37.49,1.69,0.78
"2022-06-26 06:00:00",3.35,45.7,1.37,0.54
"2022-06-26 07:00:00",2.87,48.32,0.82,0.42
"2022-06-26 08:00:00",3.77,48.19,1.12,0.51
"2022-06-26 09:00:00",5.92,51.71,1.33,0.63
"2022-06-26 10:00:00",7.51,46.37,1.77,0.8
"2022-06-26 11:00:00",10.5,47.41,3.33,1.08
"2022-06-26 12:00:00",9.45,43.91,3.24,1.25
"2022-06-26 13:00:00",11.68,41.62,2.92,1.4
"2022-06-26 14:00:00",13.7,39.56,4.17,1.64
"2022-06-26 15:00:00",15.26,43.47,5.42,1.84
"2022-06-26 16:00:00",13.5,43.67,4.95,1.86
"2022-06-26 17:00:00",16.13,38.53,5.48,2.28
"2022-06-26 18:00:00",30.12,31.33,5.25,2.95
"2022-06-26 19:00:00",27.49,30.86,7.87,4.36
"2022-06-26 20:00:00",23.61,40.3,9.46,4.94
"2022-06-26 21:00:00",20.46,42.21,10.6,4.34
"2022-06-26 22:00:00",19.15,39.9,11.43,5.45
"2022-06-26 23:00:00",24.42,35.75,4.77,3.24
"2022-06-27 00:00:00",22.79,25.37,9.11,4.81
"2022-06-27 01:00:00",11.78,32.77,8.3,3.45
"2022-06-27 02:00:00",7.09,37.53,6.4,3.03
"2022-06-27 03:00:00",7.33,39.12,7.56,3.6
"2022-06-27 04:00:00",7.91,40.14,7.83,3.47
"2022-06-27 05:00:00",6.65,39.78,9.53,4.15
"2022-06-27 06:00:00",13.43,33.85,14.22,5.77
"2022-06-27 07:00:00",25.19,26.84,14.17,5.73
"2022-06-27 08:00:00",33.18,18.48,15.25,5.69
"2022-06-27 09:00:00",34.82,16.59,15.99,5.95
"2022-06-27 10:00:00",41.47,14.93,18.69,6.38
"2022-06-27 11:00:00",34.87,23.7,20.56,6.12
"2022-06-27 12:00:00",34.81,25.26,21.73,5.74
"2022-06-27 13:00:00",35.18,29.77,15.87,5.43
"2022-06-27 14:00:00",24.01,39.18,13.48,4.15
"2022-06-27 15:00:00",17.52,42.31,14.48,4.06
"2022-06-27 16:00:00",25.94,37.09,14.99,4.3
"2022-06-27 17:00:00",31.95,34.44,15.34,4.04
"2022-06-27 18:00:00",37.99,27.5,12.12,4.29
"2022-06-27 19:00:00",19.87,43.16,13.91,5.55
"2022-06-27 20:00:00",12.79,48.57,11.61,5.21
"2022-06-27 21:00:00",13.46,45.34,12.87,6.09
"2022-06-27 22:00:00",18.3,40.61,11.34,5.91
"2022-06-27 23:00:00",19.68,38.07,14.01,6.24
"2022-06-28 00:00:00",12.6,43.8,14.76,6.51
"2022-06-28 01:00:00",5.49,49.3,11.19,5.44
"2022-06-28 02:00:00",4.24,49.86,10.46,5.04
"2022-06-28 03:00:00",5.21,49.19,7.44,3.92
"2022-06-28 04:00:00",2.56,49.52,4.75,2.34
"2022-06-28 05:00:00",7.01,48.14,5.09,2.4
"2022-06-28 06:00:00",10.03,42.96,6.12,2.82
"2022-06-28 07:00:00",22.61,32.37,5.93,2.85
"2022-06-28 08:00:00",41.98,19.74,3.79,2.45
"2022-06-28 09:00:00",46.35,11.14,4.63,2.32
"2022-06-28 10:00:00",48.97,11.17,6.47,2.47
"2022-06-28 11:00:00",46.96,12.49,4.32,2
"2022-06-28 12:00:00",43.82,13.6,8.13,2.45
"2022-06-28 13:00:00",56.5,10.24,7.95,3.62
"2022-06-28 14:00:00",25.89,41.22,7.12,3.56
"2022-06-28 15:00:00",21.12,36.03,13.91,6.15
"2022-06-28 16:00:00",26.29,31.53,14.5,5.91
"2022-06-28 17:00:00",30.69,29.97,13.31,5.06
"2022-06-28 18:00:00",34.18,28.66,12.71,6.12
"2022-06-28 19:00:00",17.43,40.27,10.49,5
"2022-06-28 20:00:00",22.29,34.83,10.93,5.16
"2022-06-28 21:00:00",15.61,34.72,10.03,5.2
"2022-06-28 22:00:00",26.27,24.66,8.93,4.5
"2022-06-28 23:00:00",25.19,24.65,9.1,4.46
"2022-06-29 00:00:00",19.5,28.9,8.62,3.72
"2022-06-29 01:00:00",13.21,33.72,7.83,3.67
"2022-06-29 02:00:00",3.99,38.54,7.87,3.98
"2022-06-29 03:00:00",4.69,36.27,7.59,4.02
"2022-06-29 04:00:00",4.41,36.71,7.11,3.66
"2022-06-29 05:00:00",7.3,33.94,7.25,3.72
