,datetime,rain,temp,wetb,dewpt,vappr,rhum,msl,no2,o3,pm10,pm2.5
763,2022-02-01 19:00:00,0.0,10.2,9.6,8.9,11.4,91.0,1024.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
764,2022-02-01 20:00:00,0.0,10.0,9.5,9.1,11.6,94.0,1024.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
765,2022-02-01 21:00:00,0.1,9.6,9.3,9.0,11.5,96.0,1024.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
766,2022-02-01 22:00:00,0.1,9.6,9.2,8.8,11.3,94.0,1023.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
767,2022-02-01 23:00:00,0.0,9.7,9.2,8.7,11.2,93.0,1023.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
768,2022-02-02 00:00:00,0.0,9.6,9.1,8.5,11.1,92.0,1023.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
769,2022-02-02 01:00:00,0.0,9.4,8.9,8.2,10.9,92.0,1023.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
770,2022-02-02 02:00:00,0.0,8.7,8.0,7.2,10.2,90.0,1023.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
771,2022-02-02 03:00:00,0.0,8.8,8.0,7.1,10.1,89.0,1023.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
772,2022-02-02 04:00:00,0.0,8.5,7.8,7.0,10.0,90.0,1023.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
773,2022-02-02 05:00:00,0.0,8.0,7.3,6.6,9.8,91.0,1022.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
774,2022-02-02 06:00:00,0.0,8.1,7.5,6.8,9.9,91.0,1023.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
775,2022-02-02 07:00:00,0.0,8.8,8.2,7.5,10.4,91.0,1023.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
776,2022-02-02 08:00:00,0.0,9.1,8.4,7.7,10.5,90.0,1023.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
777,2022-02-02 09:00:00,0.0,9.1,8.5,7.8,10.6,91.0,1023.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
778,2022-02-02 10:00:00,0.0,9.4,8.7,8.0,10.7,91.0,1023.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
779,2022-02-02 11:00:00,0.0,9.8,8.9,7.9,10.6,87.0,1023.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
780,2022-02-02 12:00:00,0.0,10.1,9.1,7.9,10.7,86.0,1022.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
781,2022-02-02 13:00:00,0.0,10.8,9.2,7.6,10.4,80.0,1022.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
782,2022-02-02 14:00:00,0.0,10.4,8.9,7.4,10.3,81.0,1021.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
783,2022-02-02 15:00:00,0.0,10.4,8.9,7.1,10.1,80.0,1021.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
784,2022-02-02 16:00:00,0.0,10.2,8.7,6.9,10.0,79.0,1020.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
785,2022-02-02 17:00:00,0.0,9.6,8.6,7.6,10.4,87.0,1019.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
786,2022-02-02 18:00:00,0.0,9.2,8.5,7.8,10.6,91.0,1019.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
787,2022-02-02 19:00:00,0.0,9.3,8.5,7.7,10.5,90.0,1019.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
788,2022-02-02 20:00:00,0.0,9.0,8.2,7.3,10.2,88.0,1018.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
789,2022-02-02 21:00:00,0.0,8.8,7.9,6.9,10.0,87.0,1017.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
790,2022-02-02 22:00:00,0.0,8.4,7.7,6.9,9.9,90.0,1017.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
791,2022-02-02 23:00:00,0.0,8.4,7.6,6.7,9.8,89.0,1017.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
792,2022-02-03 00:00:00,0.0,8.3,7.5,6.6,9.8,89.0,1016.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
793,2022-02-03 01:00:00,0.0,8.4,7.4,6.2,9.5,86.0,1015.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
794,2022-02-03 02:00:00,0.0,8.3,7.3,6.2,9.5,86.0,1014.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
795,2022-02-03 03:00:00,0.0,8.0,7.1,5.9,9.3,86.0,1013.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
796,2022-02-03 04:00:00,0.0,8.4,7.5,6.3,9.6,86.0,1012.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
797,2022-02-03 05:00:00,0.1,8.5,7.5,6.2,9.5,85.0,1012.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
798,2022-02-03 06:00:00,0.0,8.4,7.4,6.2,9.5,86.0,1011.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
799,2022-02-03 07:00:00,0.0,8.2,7.2,6.1,9.4,87.0,1011.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
800,2022-02-03 08:00:00,0.0,8.0,7.1,6.1,9.4,87.0,1011.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
801,2022-02-03 09:00:00,0.0,8.6,7.5,6.2,9.5,85.0,1010.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
802,2022-02-03 10:00:00,0.0,10.0,8.4,6.5,9.7,78.0,1010.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
803,2022-02-03 11:00:00,0.0,10.3,8.6,6.7,9.8,78.0,1009.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
804,2022-02-03 12:00:00,0.0,11.1,9.1,7.1,10.1,76.0,1009.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
805,2022-02-03 13:00:00,0.0,11.7,9.6,7.3,10.2,74.0,1008.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
806,2022-02-03 14:00:00,0.0,11.6,9.4,7.0,10.0,73.0,1007.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
807,2022-02-03 15:00:00,0.0,11.3,9.4,7.4,10.3,76.0,1006.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
808,2022-02-03 16:00:00,0.0,11.6,9.3,6.8,9.9,72.0,1005.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
809,2022-02-03 17:00:00,0.0,11.1,8.9,6.5,9.7,73.0,1004.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
810,2022-02-03 18:00:00,0.0,11.1,9.0,6.7,9.8,74.0,1004.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
811,2022-02-03 19:00:00,0.0,11.2,9.1,6.9,9.9,74.0,1003.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
812,2022-02-03 20:00:00,1.3,7.8,7.1,6.3,9.5,90.0,1005.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
813,2022-02-03 21:00:00,0.8,6.3,5.8,5.1,8.8,92.0,1006.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
814,2022-02-03 22:00:00,1.1,5.2,4.7,4.0,8.1,91.0,1007.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
815,2022-02-03 23:00:00,0.9,5.2,4.7,4.1,8.2,93.0,1007.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
816,2022-02-04 00:00:00,0.1,4.9,4.5,4.0,8.2,94.0,1007.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
817,2022-02-04 01:00:00,0.0,4.8,4.3,3.7,8.0,92.0,1007.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
818,2022-02-04 02:00:00,0.0,4.4,3.8,2.9,7.5,90.0,1007.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
819,2022-02-04 03:00:00,0.0,3.9,3.2,2.0,7.0,86.0,1008.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
820,2022-02-04 04:00:00,0.0,2.9,2.2,1.2,6.7,89.0,1008.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
821,2022-02-04 05:00:00,0.0,2.4,1.9,1.1,6.6,91.0,1008.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
822,2022-02-04 06:00:00,0.0,2.1,1.6,0.6,6.4,89.0,1009.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
823,2022-02-04 07:00:00,0.0,2.3,1.7,0.6,6.4,88.0,1009.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
824,2022-02-04 08:00:00,0.0,2.4,1.8,0.7,6.4,88.0,1010.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
825,2022-02-04 09:00:00,0.0,2.5,1.8,0.8,6.5,88.0,1010.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
826,2022-02-04 10:00:00,0.0,3.9,3.0,1.5,6.8,84.0,1011.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
827,2022-02-04 11:00:00,0.0,4.7,3.5,1.5,6.8,79.0,1011.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
828,2022-02-04 12:00:00,0.0,6.3,4.3,1.3,6.7,70.0,1011.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
829,2022-02-04 13:00:00,0.0,6.3,4.4,1.6,6.8,71.0,1012.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
830,2022-02-04 14:00:00,0.3,4.1,3.1,1.7,6.9,84.0,1012.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
831,2022-02-04 15:00:00,0.1,4.4,3.4,1.9,7.0,84.0,1013.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
832,2022-02-04 16:00:00,0.1,4.1,2.9,1.0,6.6,80.0,1013.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
833,2022-02-04 17:00:00,0.0,3.7,2.7,0.9,6.5,81.0,1014.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
834,2022-02-04 18:00:00,0.0,3.4,2.3,0.6,6.4,82.0,1015.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
835,2022-02-04 19:00:00,0.0,3.0,2.2,0.9,6.5,86.0,1016.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
836,2022-02-04 20:00:00,0.0,3.0,2.2,0.9,6.5,85.0,1017.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
837,2022-02-04 21:00:00,0.0,2.9,2.0,0.6,6.4,85.0,1017.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
838,2022-02-04 22:00:00,0.0,2.7,1.9,0.4,6.3,84.0,1018.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
839,2022-02-04 23:00:00,0.0,2.7,1.7,0.2,6.2,83.0,1018.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
840,2022-02-05 00:00:00,0.0,2.8,2.0,0.7,6.4,85.0,1018.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
841,2022-02-05 01:00:00,0.0,2.7,2.0,0.7,6.4,86.0,1018.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
842,2022-02-05 02:00:00,0.0,3.5,2.6,1.2,6.7,84.0,1018.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
843,2022-02-05 03:00:00,0.0,3.8,2.9,1.5,6.8,85.0,1018.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
844,2022-02-05 04:00:00,0.0,4.3,3.4,2.1,7.1,85.0,1017.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
845,2022-02-05 05:00:00,0.0,4.8,3.9,2.5,7.3,84.0,1015.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
846,2022-02-05 06:00:00,0.1,5.1,4.2,2.9,7.5,85.0,1015.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
847,2022-02-05 07:00:00,0.0,5.6,4.4,2.8,7.5,82.0,1014.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
848,2022-02-05 08:00:00,0.0,6.3,5.0,3.2,7.7,80.0,1012.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
849,2022-02-05 09:00:00,0.0,6.7,5.5,3.8,8.0,81.0,1012.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
850,2022-02-05 10:00:00,0.0,7.8,6.5,5.0,8.7,82.0,1011.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
851,2022-02-05 11:00:00,0.0,8.3,6.9,5.1,8.8,80.0,1011.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
852,2022-02-05 12:00:00,0.2,8.4,7.6,6.6,9.7,88.0,1011.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
853,2022-02-05 13:00:00,0.1,9.3,8.0,6.4,9.6,82.0,1010.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
854,2022-02-05 14:00:00,0.0,9.5,7.9,6.0,9.3,78.0,1009.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
855,2022-02-05 15:00:00,0.4,9.0,8.1,7.0,10.0,87.0,1008.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
856,2022-02-05 16:00:00,0.1,9.2,8.1,7.0,10.0,86.0,1008.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
857,2022-02-05 17:00:00,0.1,9.1,8.2,7.1,10.1,86.0,1007.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
858,2022-02-05 18:00:00,1.5,8.8,8.1,7.4,10.3,90.0,1007.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
859,2022-02-05 19:00:00,1.3,7.9,7.0,6.0,9.4,87.0,1007.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
860,2022-02-05 20:00:00,0.2,8.1,7.3,6.3,9.6,88.0,1006.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
861,2022-02-05 21:00:00,0.0,8.7,7.4,5.8,9.2,81.0,1006.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
862,2022-02-05 22:00:00,0.0,8.9,7.6,6.1,9.4,82.0,1005.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
863,2022-02-05 23:00:00,0.0,9.1,7.7,6.0,9.3,80.0,1004.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
864,2022-02-06 00:00:00,0.0,9.6,7.9,6.0,9.3,78.0,1004.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
865,2022-02-06 01:00:00,1.1,8.5,7.9,7.3,10.2,92.0,1003.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
866,2022-02-06 02:00:00,2.0,8.2,7.6,7.0,10.0,92.0,1002.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
867,2022-02-06 03:00:00,0.5,8.1,7.5,6.8,9.9,91.0,1002.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
868,2022-02-06 04:00:00,0.1,7.6,6.8,5.7,9.2,88.0,1002.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
869,2022-02-06 05:00:00,0.8,7.0,6.2,5.2,8.8,88.0,1002.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
870,2022-02-06 06:00:00,0.0,6.6,5.2,3.3,7.7,79.0,1003.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
871,2022-02-06 07:00:00,0.0,6.7,5.4,3.6,7.9,80.0,1003.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
872,2022-02-06 08:00:00,0.0,6.6,5.4,3.8,8.0,82.0,1003.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
873,2022-02-06 09:00:00,0.0,6.4,5.3,3.8,8.0,83.0,1004.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
874,2022-02-06 10:00:00,0.0,7.2,5.7,3.8,8.0,79.0,1004.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
875,2022-02-06 11:00:00,0.0,8.0,6.1,3.5,7.9,73.0,1004.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
876,2022-02-06 12:00:00,0.0,8.4,6.1,3.0,7.6,68.0,1005.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
877,2022-02-06 13:00:00,0.0,9.0,6.5,3.1,7.6,66.0,1005.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
878,2022-02-06 14:00:00,0.0,8.5,5.7,1.7,6.9,62.0,1006.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
879,2022-02-06 15:00:00,0.2,6.4,4.9,2.7,7.4,77.0,1008.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
880,2022-02-06 16:00:00,0.0,6.9,4.8,1.7,6.9,69.0,1009.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
881,2022-02-06 17:00:00,0.0,6.1,4.3,1.6,6.9,72.0,1011.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
882,2022-02-06 18:00:00,0.0,5.4,3.9,1.6,6.8,76.0,1012.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
883,2022-02-06 19:00:00,0.0,5.1,3.8,1.9,7.0,79.0,1014.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
884,2022-02-06 20:00:00,0.0,4.5,3.4,1.7,6.9,82.0,1016.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
885,2022-02-06 21:00:00,0.0,4.4,3.3,1.6,6.8,82.0,1017.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
886,2022-02-06 22:00:00,0.0,3.9,3.0,1.6,6.9,85.0,1018.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
887,2022-02-06 23:00:00,0.0,3.9,3.0,1.6,6.9,85.0,1019.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
888,2022-02-07 00:00:00,0.0,3.3,2.6,1.4,6.7,87.0,1020.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
889,2022-02-07 01:00:00,0.0,3.1,2.5,1.4,6.8,88.0,1021.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
890,2022-02-07 02:00:00,0.0,2.7,2.1,1.2,6.6,89.0,1022.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
891,2022-02-07 03:00:00,0.0,3.2,2.5,1.5,6.8,88.0,1022.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
892,2022-02-07 04:00:00,0.0,2.3,1.8,0.9,6.5,90.0,1022.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
893,2022-02-07 05:00:00,0.0,2.5,2.1,1.4,6.8,92.0,1022.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
894,2022-02-07 06:00:00,0.0,4.1,3.5,2.7,7.4,90.0,1022.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
895,2022-02-07 07:00:00,0.0,6.3,5.8,5.1,8.8,91.0,1022.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
896,2022-02-07 08:00:00,0.1,8.3,7.7,7.0,10.0,91.0,1021.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
897,2022-02-07 09:00:00,0.0,9.3,8.6,7.8,10.6,90.0,1021.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
898,2022-02-07 10:00:00,0.0,10.2,9.4,8.7,11.2,90.0,1022.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
899,2022-02-07 11:00:00,0.0,11.4,10.4,9.5,11.9,87.0,1022.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
900,2022-02-07 12:00:00,0.0,11.7,10.4,9.2,11.7,84.0,1022.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
901,2022-02-07 13:00:00,0.2,10.9,10.2,9.6,11.9,91.0,1022.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
902,2022-02-07 14:00:00,0.1,11.3,9.6,7.9,10.6,79.0,1021.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
903,2022-02-07 15:00:00,0.0,11.5,9.6,7.6,10.4,77.0,1020.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
904,2022-02-07 16:00:00,0.0,11.6,9.2,6.6,9.8,71.0,1020.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
905,2022-02-07 17:00:00,0.0,11.4,9.1,6.5,9.7,71.0,1020.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
906,2022-02-07 18:00:00,0.0,11.1,9.1,6.9,9.9,75.0,1020.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
907,2022-02-07 19:00:00,0.0,10.8,9.1,7.2,10.2,78.0,1020.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
908,2022-02-07 20:00:00,0.0,10.6,9.1,7.4,10.3,80.0,1020.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
909,2022-02-07 21:00:00,0.0,10.9,9.1,7.3,10.2,78.0,1020.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
910,2022-02-07 22:00:00,0.0,11.3,9.6,7.7,10.5,78.0,1020.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
911,2022-02-07 23:00:00,0.0,11.4,9.7,7.9,10.7,78.0,1020.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
912,2022-02-08 00:00:00,0.0,10.9,9.5,8.1,10.8,82.0,1020.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
913,2022-02-08 01:00:00,0.0,11.5,10.1,8.7,11.2,82.0,1019.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
914,2022-02-08 02:00:00,0.0,11.2,10.0,8.8,11.3,85.0,1019.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
915,2022-02-08 03:00:00,0.0,11.3,10.2,9.1,11.6,86.0,1020.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
916,2022-02-08 04:00:00,0.0,11.4,10.2,9.1,11.6,86.0,1019.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
917,2022-02-08 05:00:00,0.0,11.3,10.0,8.7,11.3,84.0,1019.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
918,2022-02-08 06:00:00,0.0,11.5,10.2,9.0,11.4,84.0,1020.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
919,2022-02-08 07:00:00,0.0,11.4,10.3,9.3,11.7,87.0,1020.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
920,2022-02-08 08:00:00,0.0,11.1,10.3,9.4,11.8,89.0,1020.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
921,2022-02-08 09:00:00,0.0,11.5,10.6,9.7,12.0,88.0,1020.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
922,2022-02-08 10:00:00,0.3,10.3,9.8,9.3,11.7,93.0,1021.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
923,2022-02-08 11:00:00,0.2,10.1,9.7,9.3,11.7,94.0,1021.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
924,2022-02-08 12:00:00,0.1,10.7,10.1,9.6,11.9,92.0,1021.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
925,2022-02-08 13:00:00,0.0,10.7,10.0,9.3,11.7,91.0,1021.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
926,2022-02-08 14:00:00,0.1,10.8,10.4,10.0,12.3,95.0,1020.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
927,2022-02-08 15:00:00,0.1,10.7,10.1,9.6,12.0,93.0,1020.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
928,2022-02-08 16:00:00,0.0,10.6,10.2,9.8,12.1,94.0,1019.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
929,2022-02-08 17:00:00,0.3,10.4,10.0,9.7,12.0,95.0,1019.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
930,2022-02-08 18:00:00,0.7,10.2,9.9,9.7,12.0,96.0,1019.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
931,2022-02-08 19:00:00,1.2,10.1,9.9,9.7,12.0,97.0,1019.3,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
932,2022-02-08 20:00:00,1.6,9.5,9.2,9.0,11.5,96.0,1019.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
933,2022-02-08 21:00:00,1.5,8.3,8.0,7.8,10.6,96.0,1019.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
934,2022-02-08 22:00:00,0.9,8.0,7.7,7.3,10.3,95.0,1020.0,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
935,2022-02-08 23:00:00,0.0,8.1,7.6,7.0,10.0,92.0,1019.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
936,2022-02-09 00:00:00,0.0,8.1,7.5,6.7,9.8,90.0,1019.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
937,2022-02-09 01:00:00,0.0,7.8,7.2,6.5,9.7,91.0,1019.6,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
938,2022-02-09 02:00:00,0.1,7.8,7.2,6.4,9.6,90.0,1019.7,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
939,2022-02-09 03:00:00,0.0,7.7,7.0,6.2,9.4,90.0,1019.9,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
940,2022-02-09 04:00:00,0.0,7.1,6.3,5.3,8.9,88.0,1020.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
941,2022-02-09 05:00:00,0.0,6.9,6.2,5.3,8.9,89.0,1020.5,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
942,2022-02-09 06:00:00,0.0,6.3,5.6,4.6,8.5,89.0,1021.1,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
943,2022-02-09 07:00:00,0.0,5.4,4.8,3.9,8.1,90.0,1021.2,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
944,2022-02-09 08:00:00,0.0,4.6,4.0,3.1,7.6,89.0,1021.8,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
945,2022-02-09 09:00:00,0.0,5.4,4.6,3.4,7.8,86.0,1022.4,35.108779956427014,48.142987012987014,14.09559090909091,6.842958057395144
