,datetime,temp,wetb,dewpt,vappr,pm2.5,pm10
3846,2022-03-25 06:00:00,7.3,7.0,6.7,9.8,5.5088787,7.142989332096475
3847,2022-03-25 07:00:00,6.7,6.4,6.1,9.4,5.3037305,7.142989332096475
3848,2022-03-25 08:00:00,8.8,8.5,8.1,10.8,5.601033,7.142989332096475
3849,2022-03-25 09:00:00,11.4,9.3,7.0,10.0,5.4904933,7.142989332096475
3850,2022-03-25 10:00:00,11.9,9.4,6.8,9.9,5.8667316,7.142989332096475
3851,2022-03-25 11:00:00,14.2,10.3,6.2,9.5,5.761185,7.142989332096475
3852,2022-03-25 12:00:00,15.3,11.2,6.9,10.0,6.2179136,7.142989332096475
3853,2022-03-25 13:00:00,15.8,11.5,7.3,10.2,6.0214434,7.142989332096475
3854,2022-03-25 14:00:00,17.0,11.3,5.1,8.8,6.854347,7.142989332096475
3855,2022-03-25 15:00:00,15.8,10.7,5.1,8.8,8.53937,7.142989332096475
3856,2022-03-25 16:00:00,14.6,9.8,4.2,8.3,10.471418,7.142989332096475
3857,2022-03-25 17:00:00,14.9,9.7,3.6,7.9,9.00782,7.142989332096475
3858,2022-03-25 18:00:00,13.2,8.6,2.8,7.5,9.443901,7.142989332096475
3859,2022-03-25 19:00:00,10.1,7.3,3.7,7.9,9.148138,7.142989332096475
3860,2022-03-25 20:00:00,8.4,6.4,3.8,8.0,8.969357,7.142989332096475
3861,2022-03-25 21:00:00,6.3,5.2,3.7,8.0,9.546287,7.142989332096475
3862,2022-03-25 22:00:00,5.8,5.0,4.0,8.1,9.207666,7.142989332096475
3863,2022-03-25 23:00:00,5.9,5.5,4.9,8.7,9.393854,7.142989332096475
3864,2022-03-26 00:00:00,5.5,5.2,4.7,8.6,8.960342,7.142989332096475
3865,2022-03-26 01:00:00,5.1,4.8,4.4,8.4,8.95294,7.142989332096475
3866,2022-03-26 02:00:00,3.7,3.5,3.2,7.7,8.820581,7.142989332096475
3867,2022-03-26 03:00:00,3.1,2.9,2.6,7.3,8.440538,7.142989332096475
3868,2022-03-26 04:00:00,2.7,2.6,2.4,7.3,4.228567,7.142989332096475
3869,2022-03-26 05:00:00,2.5,2.3,2.0,7.1,4.7256584,7.142989332096475
3870,2022-03-26 06:00:00,2.1,1.9,1.7,6.9,4.8961315,7.142989332096475
3871,2022-03-26 07:00:00,2.7,2.5,2.3,7.2,5.046672,7.142989332096475
3872,2022-03-26 08:00:00,5.1,5.1,5.1,8.8,5.1494827,7.142989332096475
3873,2022-03-26 09:00:00,10.7,9.3,7.9,10.6,5.4964514,7.142989332096475
3874,2022-03-26 10:00:00,13.3,9.9,6.1,9.4,5.5549917,7.142989332096475
3875,2022-03-26 11:00:00,15.0,10.5,5.6,9.1,5.421247,7.142989332096475
3876,2022-03-26 12:00:00,16.2,10.6,4.3,8.3,6.382835,7.142989332096475
3877,2022-03-26 13:00:00,16.6,10.6,3.9,8.1,6.3864455,7.142989332096475
3878,2022-03-26 14:00:00,16.7,10.6,3.8,8.0,6.556124,7.142989332096475
3879,2022-03-26 15:00:00,15.9,9.8,2.3,7.2,7.3514504,7.142989332096475
3880,2022-03-26 16:00:00,15.8,9.2,0.3,6.3,9.9342375,7.142989332096475
3881,2022-03-26 17:00:00,14.7,9.4,3.0,7.6,8.847074,7.142989332096475
3882,2022-03-26 18:00:00,13.3,9.0,3.8,8.0,7.929617,7.142989332096475
3883,2022-03-26 19:00:00,11.2,7.4,2.4,7.3,8.638399,7.142989332096475
3884,2022-03-26 20:00:00,7.2,5.2,2.5,7.3,8.2061405,7.142989332096475
3885,2022-03-26 21:00:00,6.3,4.9,3.0,7.6,8.640137,7.142989332096475
3886,2022-03-26 22:00:00,5.6,4.5,3.0,7.6,8.680025,7.142989332096475
3887,2022-03-26 23:00:00,6.0,4.8,3.2,7.7,8.625103,7.142989332096475
3888,2022-03-27 00:00:00,4.7,4.0,2.9,7.5,8.690819,7.142989332096475
3889,2022-03-27 01:00:00,4.7,4.1,3.1,7.6,8.793913,7.142989332096475
3890,2022-03-27 02:00:00,4.3,3.9,3.2,7.7,8.733034,7.142989332096475
3891,2022-03-27 03:00:00,4.0,3.6,3.1,7.6,6.227764,7.142989332096475
3892,2022-03-27 04:00:00,4.2,3.8,3.3,7.7,4.8067975,7.142989332096475
3893,2022-03-27 05:00:00,3.7,3.4,2.9,7.5,5.213459,7.142989332096475
3894,2022-03-27 06:00:00,3.2,3.0,2.5,7.3,5.41012,7.142989332096475
3895,2022-03-27 07:00:00,4.3,4.0,3.7,8.0,5.79117,7.142989332096475
3896,2022-03-27 08:00:00,7.7,7.2,6.6,9.8,6.0978184,7.142989332096475
3897,2022-03-27 09:00:00,11.6,9.6,7.4,10.3,6.5818505,7.142989332096475
3898,2022-03-27 10:00:00,13.1,10.2,7.1,10.1,6.868931,7.142989332096475
3899,2022-03-27 11:00:00,13.3,10.0,6.4,9.6,6.7711186,7.142989332096475
3900,2022-03-27 12:00:00,13.3,10.1,6.7,9.8,6.626385,7.142989332096475
3901,2022-03-27 13:00:00,13.3,9.9,6.1,9.4,6.896283,7.142989332096475
3902,2022-03-27 14:00:00,13.4,9.9,6.0,9.4,7.885269,7.142989332096475
3903,2022-03-27 15:00:00,13.0,9.8,6.4,9.6,8.842541,7.142989332096475
3904,2022-03-27 16:00:00,14.1,10.2,5.9,9.3,8.982988,7.142989332096475
3905,2022-03-27 17:00:00,13.7,10.1,6.3,9.5,9.685495,7.142989332096475
3906,2022-03-27 18:00:00,11.6,9.2,6.6,9.8,9.497695,7.142989332096475
3907,2022-03-27 19:00:00,9.7,8.1,6.2,9.5,9.744231,7.142989332096475
3908,2022-03-27 20:00:00,8.5,7.2,5.5,9.1,9.135243,7.142989332096475
3909,2022-03-27 21:00:00,6.9,5.9,4.6,8.5,9.084465,7.142989332096475
3910,2022-03-27 22:00:00,6.0,5.5,4.7,8.5,8.865206,7.142989332096475
3911,2022-03-27 23:00:00,5.7,5.3,4.7,8.5,9.453928,7.142989332096475
3912,2022-03-28 00:00:00,3.9,3.5,3.0,7.6,8.869972,7.142989332096475
3913,2022-03-28 01:00:00,3.7,3.4,2.9,7.5,8.822098,7.142989332096475
3914,2022-03-28 02:00:00,2.9,2.7,2.2,7.2,8.702685,7.142989332096475
3915,2022-03-28 03:00:00,3.8,3.6,3.3,7.8,8.689539,7.142989332096475
3916,2022-03-28 04:00:00,2.1,2.0,1.7,6.9,6.8758516,7.142989332096475
3917,2022-03-28 05:00:00,1.7,1.6,1.3,6.7,4.8183303,7.142989332096475
3918,2022-03-28 06:00:00,2.5,2.3,2.2,7.1,4.649575,7.142989332096475
3919,2022-03-28 07:00:00,2.9,2.8,2.6,7.4,4.6161714,7.142989332096475
3920,2022-03-28 08:00:00,4.4,4.3,4.3,8.3,5.285778,7.142989332096475
3921,2022-03-28 09:00:00,7.3,7.2,7.2,10.1,5.4667587,7.142989332096475
3922,2022-03-28 10:00:00,11.4,9.6,7.7,10.5,6.4360228,7.142989332096475
3923,2022-03-28 11:00:00,14.5,10.5,6.2,9.5,6.9910808,7.142989332096475
3924,2022-03-28 12:00:00,15.2,10.1,4.3,8.3,7.2763915,7.142989332096475
3925,2022-03-28 13:00:00,16.1,11.1,5.6,9.1,7.7127976,7.142989332096475
3926,2022-03-28 14:00:00,16.1,11.1,5.7,9.1,8.668984,7.142989332096475
3927,2022-03-28 15:00:00,15.0,11.2,7.3,10.2,10.99965,7.142989332096475
3928,2022-03-28 16:00:00,14.3,11.0,7.8,10.6,10.744135,7.142989332096475
3929,2022-03-28 17:00:00,13.3,10.5,7.7,10.5,10.088914,7.142989332096475
3930,2022-03-28 18:00:00,11.7,9.9,7.9,10.6,10.073426,7.142989332096475
3931,2022-03-28 19:00:00,9.5,8.3,7.0,10.0,9.393745,7.142989332096475
3932,2022-03-28 20:00:00,7.4,7.0,6.5,9.7,7.9027514,7.142989332096475
3933,2022-03-28 21:00:00,5.9,5.5,5.1,8.8,7.0901423,7.142989332096475
3934,2022-03-28 22:00:00,6.1,5.9,5.6,9.1,7.6946793,7.142989332096475
3935,2022-03-28 23:00:00,5.0,4.7,4.4,8.4,8.171701,7.142989332096475
3936,2022-03-29 00:00:00,5.2,5.0,4.7,8.6,8.68869,7.142989332096475
3937,2022-03-29 01:00:00,7.0,6.9,6.8,9.9,8.970309,7.142989332096475
3938,2022-03-29 02:00:00,8.0,7.9,7.7,10.5,8.614078,7.142989332096475
3939,2022-03-29 03:00:00,7.8,7.6,7.4,10.3,8.017735,7.142989332096475
3940,2022-03-29 04:00:00,7.7,7.5,7.3,10.2,7.5584173,7.142989332096475
3941,2022-03-29 05:00:00,7.2,7.1,6.9,10.0,7.1759024,7.142989332096475
3942,2022-03-29 06:00:00,7.1,6.9,6.8,9.9,6.061803,7.142989332096475
3943,2022-03-29 07:00:00,7.6,7.5,7.4,10.3,6.63131,7.142989332096475
3944,2022-03-29 08:00:00,8.0,7.9,7.7,10.5,6.538371,7.142989332096475
3945,2022-03-29 09:00:00,8.4,8.3,8.2,10.9,6.1814666,7.142989332096475
3946,2022-03-29 10:00:00,8.8,8.6,8.3,11.0,6.006237,7.142989332096475
3947,2022-03-29 11:00:00,10.5,9.8,9.1,11.5,6.1659975,7.142989332096475
3948,2022-03-29 12:00:00,11.3,9.9,8.3,11.0,6.300392,7.142989332096475
3949,2022-03-29 13:00:00,12.1,9.8,7.4,10.3,7.012814,7.142989332096475
3950,2022-03-29 14:00:00,13.1,10.4,7.5,10.4,7.913581,7.142989332096475
3951,2022-03-29 15:00:00,13.4,10.3,6.9,10.0,10.441432,7.142989332096475
3952,2022-03-29 16:00:00,13.3,10.2,7.0,10.0,10.01049,7.142989332096475
3953,2022-03-29 17:00:00,12.7,9.6,6.2,9.5,9.204691,7.142989332096475
3954,2022-03-29 18:00:00,11.8,9.2,6.4,9.6,8.447391,7.142989332096475
3955,2022-03-29 19:00:00,8.7,7.2,5.2,8.9,7.87862,7.142989332096475
3956,2022-03-29 20:00:00,7.0,6.2,5.3,8.9,8.106292,7.142989332096475
3957,2022-03-29 21:00:00,6.2,5.7,5.1,8.8,7.9923882,7.142989332096475
3958,2022-03-29 22:00:00,6.8,6.5,6.0,9.4,8.166457,7.142989332096475
3959,2022-03-29 23:00:00,7.0,6.6,6.0,9.4,8.645828,7.142989332096475
3960,2022-03-30 00:00:00,7.2,6.8,6.2,9.5,9.313927,7.142989332096475
3961,2022-03-30 01:00:00,7.0,6.6,6.0,9.4,8.5496855,7.142989332096475
3962,2022-03-30 02:00:00,7.3,6.8,6.3,9.6,7.8906727,7.142989332096475
3963,2022-03-30 03:00:00,7.0,6.5,5.9,9.3,6.713104,7.142989332096475
3964,2022-03-30 04:00:00,6.3,5.8,5.3,8.9,6.715715,7.142989332096475
3965,2022-03-30 05:00:00,4.8,4.4,3.9,8.1,6.853422,7.142989332096475
3966,2022-03-30 06:00:00,6.1,5.5,4.8,8.6,6.8619804,7.142989332096475
3967,2022-03-30 07:00:00,6.5,6.0,5.4,8.9,6.829908,7.142989332096475
3968,2022-03-30 08:00:00,8.1,7.3,6.3,9.5,6.5899234,7.142989332096475
3969,2022-03-30 09:00:00,7.8,6.7,5.3,8.9,6.375297,7.142989332096475
3970,2022-03-30 10:00:00,7.6,6.2,4.4,8.4,6.298396,7.142989332096475
3971,2022-03-30 11:00:00,7.4,5.7,3.4,7.8,7.0038433,7.142989332096475
3972,2022-03-30 12:00:00,7.7,5.7,2.9,7.5,6.4511423,7.142989332096475
3973,2022-03-30 13:00:00,7.9,5.7,2.6,7.4,6.8797984,7.142989332096475
3974,2022-03-30 14:00:00,7.6,5.3,1.9,7.0,7.711691,7.142989332096475
3975,2022-03-30 15:00:00,7.1,4.7,1.1,6.6,8.600882,7.142989332096475
3976,2022-03-30 16:00:00,6.2,4.2,1.2,6.7,6.4621825,7.142989332096475
3977,2022-03-30 17:00:00,6.5,4.1,0.2,6.2,7.519798,7.142989332096475
3978,2022-03-30 18:00:00,5.2,3.4,0.5,6.3,5.9631767,7.142989332096475
3979,2022-03-30 19:00:00,4.1,3.0,1.2,6.7,5.5326896,7.142989332096475
3980,2022-03-30 20:00:00,2.7,2.1,1.2,6.6,5.7782297,7.142989332096475
3981,2022-03-30 21:00:00,4.2,2.4,-0.6,5.8,5.928751,7.142989332096475
3982,2022-03-30 22:00:00,1.9,1.1,-0.4,5.9,5.8687253,7.142989332096475
3983,2022-03-30 23:00:00,2.6,0.8,-2.7,5.0,6.112858,7.142989332096475
3984,2022-03-31 00:00:00,3.0,1.0,-2.8,5.0,7.0584145,7.142989332096475
3985,2022-03-31 01:00:00,2.7,0.8,-2.8,5.0,6.8725777,7.142989332096475
3986,2022-03-31 02:00:00,2.7,0.9,-2.6,5.0,6.611043,7.142989332096475
3987,2022-03-31 03:00:00,2.6,0.7,-3.0,4.9,5.8934693,7.142989332096475
3988,2022-03-31 04:00:00,2.6,0.8,-2.5,5.1,5.2097344,7.142989332096475
3989,2022-03-31 05:00:00,1.1,0.0,-2.1,5.2,4.595555,7.142989332096475
3990,2022-03-31 06:00:00,1.0,-0.2,-2.4,5.1,4.398003,7.142989332096475
3991,2022-03-31 07:00:00,1.5,0.2,-2.3,5.2,4.6534934,7.142989332096475
3992,2022-03-31 08:00:00,2.9,1.2,-2.0,5.3,4.9859776,7.142989332096475
3993,2022-03-31 09:00:00,4.4,1.9,-2.6,5.0,4.4519625,7.142989332096475
3994,2022-03-31 10:00:00,5.5,2.3,-3.7,4.6,4.5542545,7.142989332096475
3995,2022-03-31 11:00:00,7.0,3.2,-3.8,4.6,5.1712646,7.142989332096475
3996,2022-03-31 12:00:00,6.9,3.2,-3.5,4.7,5.286359,7.142989332096475
3997,2022-03-31 13:00:00,7.4,3.4,-3.8,4.6,5.375576,7.142989332096475
3998,2022-03-31 14:00:00,8.4,3.8,-4.7,4.3,5.4215484,7.142989332096475
3999,2022-03-31 15:00:00,8.4,3.8,-4.6,4.3,6.2777843,7.142989332096475
4000,2022-03-31 16:00:00,8.1,3.9,-3.5,4.7,6.607563,7.142989332096475
4001,2022-03-31 17:00:00,7.6,3.5,-3.9,4.6,6.359588,7.142989332096475
4002,2022-03-31 18:00:00,6.8,2.9,-4.7,4.3,6.9504533,7.142989332096475
4003,2022-03-31 19:00:00,5.1,1.7,-5.0,4.2,4.091983,7.142989332096475
4004,2022-03-31 20:00:00,3.9,1.2,-4.2,4.5,3.4578514,7.142989332096475
4005,2022-03-31 21:00:00,2.6,0.5,-3.5,4.7,3.614023,7.142989332096475
4006,2022-03-31 22:00:00,2.2,0.3,-3.4,4.7,3.001481,7.142989332096475
4007,2022-03-31 23:00:00,1.2,-0.2,-3.0,4.9,2.6847727,7.142989332096475
4008,2022-01-04 00:00:00,0.9,-0.2,-2.5,5.1,2.08,2.91
4009,2022-01-04 01:00:00,0.4,-0.6,-2.6,5.1,1.55,2.29
4010,2022-01-04 02:00:00,-0.2,-1.0,-2.7,5.0,1.78,2.66
4011,2022-01-04 03:00:00,-0.3,-1.0,-2.6,5.0,0.85,1.67
4012,2022-01-04 04:00:00,-0.1,-0.9,-2.5,5.1,0.62,1.29
4013,2022-01-04 05:00:00,-1.1,-1.7,-2.9,4.9,0.7,1.32
4014,2022-01-04 06:00:00,-1.2,-1.8,-2.9,4.9,0.7,1.39
4015,2022-01-04 07:00:00,-0.8,-1.4,-2.5,5.1,1.42,2.28
4016,2022-01-04 08:00:00,1.8,0.7,-1.2,5.6,1.45,2.43
4017,2022-01-04 09:00:00,5.0,2.5,-1.9,5.3,1.96,3.12
4018,2022-01-04 10:00:00,5.8,2.6,-3.1,4.9,2.22,3.63
4019,2022-01-04 11:00:00,7.2,3.5,-3.0,4.9,3.42,5.07
4020,2022-01-04 12:00:00,7.7,3.6,-3.7,4.7,2.42,3.79
4021,2022-01-04 13:00:00,8.2,3.7,-4.4,4.4,2.28,3.57
4022,2022-01-04 14:00:00,9.0,5.0,-1.3,5.6,3.58,5.46
4023,2022-01-04 15:00:00,8.7,4.8,-1.6,5.4,5.18,7.22
4024,2022-01-04 16:00:00,8.2,5.0,0.2,6.2,8.01,10.19
4025,2022-01-04 17:00:00,5.8,4.8,3.3,7.8,13.36,16.23
4026,2022-01-04 18:00:00,5.7,4.9,4.0,8.1,13.16,16.0
4027,2022-01-04 19:00:00,5.4,4.9,4.1,8.2,15.54,18.69
4028,2022-01-04 20:00:00,4.9,4.2,3.3,7.7,13.0,15.9
4029,2022-01-04 21:00:00,4.9,4.2,3.2,7.7,11.08,13.47
4030,2022-01-04 22:00:00,4.9,4.2,3.2,7.7,10.45,13.03
4031,2022-01-04 23:00:00,4.7,4.1,3.2,7.7,8.21,10.36
4032,2022-02-04 00:00:00,4.4,3.9,3.3,7.7,8.348684,7.142989332096475
4033,2022-02-04 01:00:00,3.6,3.2,2.6,7.4,8.441576,7.142989332096475
4034,2022-02-04 02:00:00,2.9,2.6,2.2,7.1,8.557534,7.142989332096475
4035,2022-02-04 03:00:00,3.3,3.0,2.5,7.3,8.58359,7.142989332096475
4036,2022-02-04 04:00:00,3.6,3.3,2.8,7.5,7.8133817,7.142989332096475
4037,2022-02-04 05:00:00,4.1,3.7,3.2,7.7,6.3583326,7.142989332096475
4038,2022-02-04 06:00:00,4.1,3.8,3.3,7.7,5.913105,7.142989332096475
4039,2022-02-04 07:00:00,4.0,3.7,3.2,7.7,5.833156,7.142989332096475
4040,2022-02-04 08:00:00,4.9,4.6,4.2,8.3,5.5681996,7.142989332096475
4041,2022-02-04 09:00:00,5.9,5.3,4.6,8.5,5.9405947,7.142989332096475
4042,2022-02-04 10:00:00,7.5,5.9,3.9,8.0,5.919717,7.142989332096475
4043,2022-02-04 11:00:00,7.7,5.7,2.9,7.5,5.860287,7.142989332096475
4044,2022-02-04 12:00:00,9.0,6.2,2.5,7.3,6.1759906,7.142989332096475
4045,2022-02-04 13:00:00,8.6,5.5,1.0,6.5,6.4457674,7.142989332096475
4046,2022-02-04 14:00:00,9.0,6.1,2.0,7.1,7.2331457,7.142989332096475
4047,2022-02-04 15:00:00,8.8,5.8,1.4,6.8,8.219905,7.142989332096475
4048,2022-02-04 16:00:00,7.9,5.1,0.9,6.5,8.752673,7.142989332096475
4049,2022-02-04 17:00:00,7.5,4.9,0.9,6.5,8.757079,7.142989332096475
4050,2022-02-04 18:00:00,6.9,4.5,1.0,6.5,8.871252,7.142989332096475
4051,2022-02-04 19:00:00,6.0,4.2,1.4,6.8,8.712114,7.142989332096475
4052,2022-02-04 20:00:00,3.7,2.7,1.0,6.6,9.11777,7.142989332096475
4053,2022-02-04 21:00:00,1.9,1.3,0.1,6.2,8.672259,7.142989332096475
4054,2022-02-04 22:00:00,1.9,1.4,0.5,6.3,8.768242,7.142989332096475
4055,2022-02-04 23:00:00,0.2,-0.2,-0.8,5.8,8.618892,7.142989332096475
4056,2022-03-04 00:00:00,-0.3,-0.5,-1.0,5.7,8.814558,7.142989332096475
4057,2022-03-04 01:00:00,-1.2,-1.4,-1.8,5.4,8.365632,7.142989332096475
4058,2022-03-04 02:00:00,-1.3,-1.5,-1.9,5.3,8.623784,7.142989332096475
4059,2022-03-04 03:00:00,-1.7,-1.9,-2.3,5.2,7.551789,7.142989332096475
4060,2022-03-04 04:00:00,-1.7,-1.9,-2.2,5.2,6.4474645,7.142989332096475
4061,2022-03-04 05:00:00,-2.0,-2.1,-2.4,5.1,5.6359844,7.142989332096475
4062,2022-03-04 06:00:00,-1.5,-1.7,-2.1,5.2,5.2341194,7.142989332096475
4063,2022-03-04 07:00:00,-0.6,-0.6,-0.6,5.8,5.263389,7.142989332096475
4064,2022-03-04 08:00:00,3.0,2.5,1.7,6.9,5.2902145,7.142989332096475
4065,2022-03-04 09:00:00,5.6,4.4,2.6,7.4,4.9789696,7.142989332096475
4066,2022-03-04 10:00:00,7.6,5.3,2.1,7.1,4.6004667,7.142989332096475
4067,2022-03-04 11:00:00,9.4,6.4,2.5,7.3,5.219825,7.142989332096475
4068,2022-03-04 12:00:00,9.6,6.2,1.4,6.8,5.546336,7.142989332096475
4069,2022-03-04 13:00:00,10.2,6.7,1.9,7.0,6.253727,7.142989332096475
4070,2022-03-04 14:00:00,12.1,7.6,1.6,6.9,7.1591964,7.142989332096475
4071,2022-03-04 15:00:00,12.6,7.6,0.5,6.3,8.406005,7.142989332096475
4072,2022-03-04 16:00:00,12.1,7.6,1.5,6.8,8.964813,7.142989332096475
4073,2022-03-04 17:00:00,11.7,7.3,1.3,6.7,8.806374,7.142989332096475
4074,2022-03-04 18:00:00,11.2,6.9,0.7,6.4,8.723636,7.142989332096475
4075,2022-03-04 19:00:00,10.4,7.2,3.2,7.7,6.797606,7.142989332096475
4076,2022-03-04 20:00:00,8.9,7.2,5.2,8.8,5.8806915,7.142989332096475
4077,2022-03-04 21:00:00,8.7,7.3,5.7,9.1,3.542485,7.142989332096475
4078,2022-03-04 22:00:00,8.1,7.5,6.8,9.9,2.8004463,7.142989332096475
4079,2022-03-04 23:00:00,8.2,7.8,7.4,10.3,2.2974663,7.142989332096475
4080,2022-04-04 00:00:00,8.9,8.7,8.4,11.0,5.26,5.97
4081,2022-04-04 01:00:00,9.6,9.3,9.1,11.5,5.03,5.49
4082,2022-04-04 02:00:00,10.1,9.7,9.3,11.7,1.81,2.02
4083,2022-04-04 03:00:00,10.1,9.7,9.3,11.7,1.01,1.26
4084,2022-04-04 04:00:00,10.1,9.7,9.2,11.6,0.29,0.52
4085,2022-04-04 05:00:00,10.2,9.6,8.9,11.4,0.46,0.66
4086,2022-04-04 06:00:00,10.2,9.6,8.9,11.4,2.57,2.93
4087,2022-04-04 07:00:00,10.5,9.8,9.0,11.5,2.77,3.13
4088,2022-04-04 08:00:00,10.8,10.1,9.3,11.7,1.17,1.38
4089,2022-04-04 09:00:00,11.5,10.6,9.8,12.1,0.71,1.07
4090,2022-04-04 10:00:00,12.6,11.3,10.1,12.3,0.24,0.4
4091,2022-04-04 11:00:00,12.9,11.5,10.2,12.5,0.26,0.4
4092,2022-04-04 12:00:00,13.7,11.9,10.3,12.5,0.39,0.57
4093,2022-04-04 13:00:00,13.1,11.3,9.6,11.9,0.21,0.37
4094,2022-04-04 14:00:00,13.3,11.4,9.6,12.0,0.37,0.59
4095,2022-04-04 15:00:00,12.9,11.0,9.2,11.7,1.45,1.78
4096,2022-04-04 16:00:00,12.3,10.8,9.3,11.7,2.39,2.83
4097,2022-04-04 17:00:00,12.1,10.6,9.0,11.5,2.5,3.04
4098,2022-04-04 18:00:00,11.4,10.2,9.0,11.5,6.51,7.37
4099,2022-04-04 19:00:00,11.1,10.1,9.1,11.6,9.49,10.94
4100,2022-04-04 20:00:00,11.0,10.0,9.0,11.4,8.54,9.7
4101,2022-04-04 21:00:00,10.7,10.0,9.3,11.7,7.11,8.3
4102,2022-04-04 22:00:00,10.8,9.6,8.3,11.0,5.94,7.51
4103,2022-04-04 23:00:00,10.6,9.4,8.3,10.9,6.28,8.34
4104,2022-05-04 00:00:00,10.4,9.2,8.0,10.7,4.3,4.83
4105,2022-05-04 01:00:00,10.2,8.8,7.4,10.3,1.87,2.14
4106,2022-05-04 02:00:00,9.9,8.6,7.1,10.1,1.12,1.35
4107,2022-05-04 03:00:00,9.7,8.4,6.9,10.0,0.53,0.72
4108,2022-05-04 04:00:00,9.3,7.8,6.0,9.4,0.76,0.95
4109,2022-05-04 05:00:00,9.2,7.9,6.4,9.6,0.6,0.78
4110,2022-05-04 06:00:00,9.3,7.4,5.1,8.8,0.26,0.47
4111,2022-05-04 07:00:00,9.2,7.6,5.7,9.2,0.39,0.6
4112,2022-05-04 08:00:00,9.7,8.2,6.5,9.7,0.14,0.31
4113,2022-05-04 09:00:00,10.5,8.6,6.5,9.7,0.2,0.38
4114,2022-05-04 10:00:00,10.5,8.6,6.5,9.7,0.55,0.78
4115,2022-05-04 11:00:00,11.6,9.1,6.5,9.7,2.14,2.56
4116,2022-05-04 12:00:00,12.2,8.9,5.0,8.7,4.06,4.73
4117,2022-05-04 13:00:00,12.3,8.8,4.7,8.6,3.0,3.57
4118,2022-05-04 14:00:00,12.4,9.1,5.4,8.9,2.7,3.28
4119,2022-05-04 15:00:00,12.2,9.3,6.1,9.4,2.11,2.54
4120,2022-05-04 16:00:00,11.9,9.3,6.5,9.7,1.6,1.96
4121,2022-05-04 17:00:00,10.9,9.2,7.4,10.3,1.19,1.44
4122,2022-05-04 18:00:00,10.6,9.5,8.3,11.0,1.56,1.88
4123,2022-05-04 19:00:00,10.0,9.5,9.0,11.5,2.09,2.45
4124,2022-05-04 20:00:00,10.1,9.3,8.5,11.1,4.49,4.99
4125,2022-05-04 21:00:00,10.0,9.2,8.3,10.9,4.54,5.08
4126,2022-05-04 22:00:00,9.6,8.6,7.5,10.4,8.96,9.79
4127,2022-05-04 23:00:00,9.1,8.0,6.9,9.9,8.02,9.14
4128,2022-06-04 00:00:00,9.5,8.0,6.4,9.6,3.81,4.57
4129,2022-06-04 01:00:00,8.9,7.5,5.9,9.3,4.32,5.17
4130,2022-06-04 02:00:00,8.3,7.0,5.4,8.9,5.02,5.95
4131,2022-06-04 03:00:00,7.8,6.3,4.5,8.4,7.67,8.83
4132,2022-06-04 04:00:00,7.6,6.3,4.6,8.5,9.98,11.13
4133,2022-06-04 05:00:00,7.4,6.3,4.8,8.6,9.67,10.65
4134,2022-06-04 06:00:00,6.4,5.8,5.0,8.7,8.67,9.56
4135,2022-06-04 07:00:00,6.6,6.1,5.3,8.9,8.41,9.35
4136,2022-06-04 08:00:00,7.3,6.3,5.1,8.8,7.26,7.93
4137,2022-06-04 09:00:00,9.2,7.8,6.1,9.4,6.01,6.81
4138,2022-06-04 10:00:00,9.8,7.9,5.8,9.2,5.97,6.63
4139,2022-06-04 11:00:00,11.2,8.6,5.5,9.0,6.66,7.29
4140,2022-06-04 12:00:00,9.4,8.4,7.3,10.2,6.27,6.98
4141,2022-06-04 13:00:00,10.3,7.9,5.0,8.7,6.21,6.9
4142,2022-06-04 14:00:00,10.5,8.3,5.8,9.2,5.7,6.42
4143,2022-06-04 15:00:00,10.8,8.4,5.5,9.0,5.27,5.92
4144,2022-06-04 16:00:00,8.6,7.6,6.4,9.6,5.47,6.22
4145,2022-06-04 17:00:00,8.1,7.1,5.9,9.3,6.2,6.84
4146,2022-06-04 18:00:00,7.2,6.2,5.0,8.7,6.61,7.24
4147,2022-06-04 19:00:00,7.4,5.6,3.2,7.7,7.9,8.56
4148,2022-06-04 20:00:00,7.7,5.4,2.1,7.1,8.57,9.41
4149,2022-06-04 21:00:00,7.4,5.4,2.7,7.4,9.06,9.86
4150,2022-06-04 22:00:00,7.2,5.5,3.2,7.7,9.47,10.41
4151,2022-06-04 23:00:00,7.1,5.4,3.1,7.6,10.59,11.62
4152,2022-07-04 00:00:00,7.3,5.2,2.4,7.2,7.193408,7.142989332096475
4153,2022-07-04 01:00:00,7.0,5.2,2.5,7.3,6.7181892,7.142989332096475
4154,2022-07-04 02:00:00,7.0,5.1,2.3,7.2,6.7744017,7.142989332096475
4155,2022-07-04 03:00:00,6.6,5.0,2.8,7.4,6.754221,7.142989332096475
4156,2022-07-04 04:00:00,6.0,4.7,2.7,7.4,6.2914877,7.142989332096475
4157,2022-07-04 05:00:00,6.5,4.9,2.7,7.4,5.836769,7.142989332096475
4158,2022-07-04 06:00:00,6.6,4.7,1.8,7.0,5.4554257,7.142989332096475
4159,2022-07-04 07:00:00,6.6,4.8,2.1,7.1,5.1053743,7.142989332096475
4160,2022-07-04 08:00:00,7.1,5.1,2.3,7.2,4.8482485,7.142989332096475
4161,2022-07-04 09:00:00,7.9,5.5,2.2,7.1,4.631689,7.142989332096475
4162,2022-07-04 10:00:00,8.7,5.8,1.7,6.9,5.425661,7.142989332096475
